Species	Ensembl ID	Coverage	Identity	Ortholog ID	Coverage	Identity	Ortholog Species
Rattus_norvegicus	ENSRNOG00000000613	100	62.7049	ENSG00000108064	99.187	62.1951	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000632	100	97.6431	ENSG00000170312	100	97.6431	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000635	99.9155	87.7534	ENSG00000150347	99.5791	87.4579	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000640	100	90.2128	ENSG00000122877	98.7395	89.0756	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000641	99.6516	90.9408	ENSG00000148572	99.6516	90.9408	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000648	99.8812	85.0356	ENSG00000171988	99.3307	84.5669	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000653	96.25	86.9643	ENSG00000116833	99.6303	90.0185	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000691	99.0403	81.5739	ENSG00000139445	99.8066	82.205	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000715	91.7981	88.0126	ENSG00000064835	100	95.8763	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000718	100	100	ENSG00000163320	100	100	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000808	97.5746	88.806	ENSG00000025156	97.5746	88.806	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000841	93.8596	92.7632	ENSG00000198563	100	98.8318	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000861	100	98.2833	ENSG00000156925	99.7859	98.0728	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000885	99.7621	93.1007	ENSG00000158321	99.9206	93.2486	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000931	94.8795	84.8394	ENSG00000061936	99.3691	88.8538	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000938	100	100	ENSG00000132341	100	100	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000952	100	97.318	ENSG00000169840	98.8636	96.2121	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000968	96.9432	71.9068	ENSG00000127870	97.2263	72.1168	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000974	85.2761	71.0123	ENSG00000198816	97.8873	81.5141	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000983	98.8806	64.9254	ENSG00000160908	94.4742	62.0321	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000989	100	100	ENSG00000106245	100	100	Homo sapiens
Rattus_norvegicus	ENSRNOG00000000999	96.5654	95.3765	ENSG00000198742	100	98.7688	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001004	98.5663	87.3755	ENSG00000196498	98.4487	87.2713	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001030	98.5714	86	ENSG00000102804	96.4585	84.1566	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001035	98.4026	91.3738	ENSG00000111358	100	92.8571	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001056	92.2006	61.2813	ENSG00000104976	99.1018	65.8683	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001094	96.1614	78.4449	ENSG00000205903	97.3108	79.3825	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001099	99.7187	79.3249	ENSG00000146587	99.2997	78.9916	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001104	99.4437	90.1252	ENSG00000164916	97.5443	88.4038	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001108	57.2854	38.3234	ENSG00000244754	98.4563	65.8662	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001111	98.1454	57.7326	ENSG00000139618	95.9918	56.4658	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001120	99.3679	91.7833	ENSG00000123066	99.5928	91.991	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001128	90.5405	85.5856	ENSG00000088992	93.9252	88.785	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001139	96.7456	90.5325	ENSG00000111707	99.6951	93.2927	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001172	100	93.2668	ENSG00000022840	98.8903	92.2318	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001183	100	94.7452	ENSG00000135100	99.5246	94.2948	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001184	100	95.8716	ENSG00000160199	100	95.8716	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001232	99.0234	65.4297	ENSG00000173638	85.7868	56.6836	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001255	99.2358	86.3537	ENSG00000175727	98.9119	86.0718	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001259	98.5274	83.2398	ENSG00000111249	94.5491	79.8789	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001284	98.1132	87.9245	ENSG00000164853	97.9284	87.7589	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001297	97.3034	86.5169	ENSG00000160310	100	88.9146	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001335	99.8221	89.8577	ENSG00000106261	99.6448	89.698	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001355	96.2293	76.7722	ENSG00000106290	94.2393	75.1846	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001392	100	98.7562	ENSG00000089116	100	98.7562	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001399	100	96.325	ENSG00000089225	99.807	96.139	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001408	95.9459	95.7207	ENSG00000077080	100	99.7653	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001424	96.9241	87.8927	ENSG00000257923	98.4053	89.2359	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001453	99.9323	92.3442	ENSG00000009954	99.4606	91.9083	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001478	85.3394	74.2986	ENSG00000006704	99.8941	86.9703	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001479	99.8999	97.0971	ENSG00000263001	100	97.1944	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001482	98.3211	79.5383	ENSG00000196275	98.7355	79.8736	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001482	98.3211	79.5383	ENSG00000289346	98.7355	79.8736	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001482	98.3211	79.7482	ENSG00000174428	98.7355	80.0843	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001489	79.5	72.25	ENSG00000112592	93.8053	85.2507	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001519	98.494	92.7711	ENSG00000115844	99.6951	93.9024	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001520	100	98.8235	ENSG00000144355	100	98.8235	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001524	96.1009	92.2018	ENSG00000128708	100	95.9427	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001548	99.6689	82.947	ENSG00000116044	99.5041	82.8099	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001572	99.0854	82.6219	ENSG00000128645	99.0854	82.6219	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001577	100	96.7593	ENSG00000128652	100	96.7593	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001578	99.6016	94.8207	ENSG00000170166	98.0392	93.3333	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001580	97.3761	86.2974	ENSG00000128709	94.8864	84.0909	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001581	100	98.8235	ENSG00000128710	100	98.8235	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001582	99.3234	79.4317	ENSG00000156273	99.7283	79.7554	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001585	99.5697	85.37	ENSG00000180530	99.9136	85.6649	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001587	100	86.9403	ENSG00000170178	99.2593	86.2963	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001588	100	94.3953	ENSG00000128714	98.8338	93.2945	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001589	99.5781	94.9367	ENSG00000174279	99.1597	94.5378	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001597	100	96.6443	ENSG00000115966	88.5149	85.5446	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001613	100	89.4487	ENSG00000066422	99.905	89.3637	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001620	99.216	90.9408	ENSG00000141956	99.8247	91.4987	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001623	97.3198	84.3808	ENSG00000173276	98.7805	85.6473	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001632	96.6681	76.4139	ENSG00000185658	97.1794	76.818	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001647	94.9393	87.4494	ENSG00000157557	100	92.1109	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001652	98.5597	95.679	ENSG00000157554	100	97.0772	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001692	97.5524	82.5175	ENSG00000159259	99.8211	84.4365	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001704	100	95.6897	ENSG00000159216	96.6667	92.5	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001708	96.6988	91.8845	ENSG00000161202	98.1844	93.2961	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001720	99.6441	98.2206	ENSG00000114315	100	98.5714	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001785	96.5909	91.2879	ENSG00000244405	100	94.5098	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001789	99.25	96.5	ENSG00000163848	100	97.2292	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001820	77.4194	70.9677	ENSG00000152944	100	91.6667	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001830	99.0275	69.8541	ENSG00000029153	96.0692	67.7673	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001843	99.8586	95.0495	ENSG00000113916	100	95.1841	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001877	98.3544	91.519	ENSG00000099917	98.6041	91.7513	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001892	98.125	90.2083	ENSG00000184058	93.4524	85.9127	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001924	100	97.7941	ENSG00000073282	100	97.7941	Homo sapiens
Rattus_norvegicus	ENSRNOG00000001971	100	87.7399	ENSG00000114439	99.6812	87.4602	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002004	97.8229	87.373	ENSG00000152784	97.8229	87.373	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002036	98.7083	94.0797	ENSG00000159086	100	95.3108	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002042	86.653	75.9754	ENSG00000162676	100	87.6777	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002073	97.5713	71.4889	ENSG00000137948	97.5713	71.4889	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002074	93.2781	66.3904	ENSG00000084093	92.3428	65.7247	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002075	97.1979	95.0963	ENSG00000138767	100	97.8378	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002117	99.7396	93.2292	ENSG00000143032	98.9664	92.5065	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002149	99.726	96.9863	ENSG00000163623	99.1826	96.4578	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002163	100	96.2209	ENSG00000109787	99.7101	95.942	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002175	97.2222	93.0556	ENSG00000134852	99.2908	95.0355	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002203	95.0508	90.8629	ENSG00000189308	100	95.5941	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002232	96.6476	71.8724	ENSG00000172493	97.0443	72.1675	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002246	99.6473	88.5362	ENSG00000014824	99.4718	88.3803	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002266	99.6721	88.8525	ENSG00000180613	100	89.1447	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002292	100	96.8839	ENSG00000138668	99.4366	96.338	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002309	99.1597	89.2857	ENSG00000136630	96.7213	87.0902	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002341	96.7341	71.6952	ENSG00000121060	98.7302	73.1746	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002346	97.1805	71.9925	ENSG00000122145	99.4231	73.6538	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002350	98.4733	79.771	ENSG00000145088	99.2308	80.3846	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002389	100	95.4861	ENSG00000123562	100	95.4861	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002394	97.6821	92.2185	ENSG00000047410	99.873	94.2869	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002414	100	94.1545	ENSG00000115112	100	94.1545	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002454	87.5	87.2396	ENSG00000121481	100	99.7024	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002520	79.3103	68.9655	ENSG00000189067	100	86.9565	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002529	100	100	ENSG00000123728	100	100	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002565	94.823	87.0576	ENSG00000122728	98.3023	90.2519	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002565	98.8378	95.9324	ENSG00000147133	99.8932	96.9568	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002575	100	97.2527	ENSG00000164576	99.4536	96.7213	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002582	99.537	93.5185	ENSG00000113196	100	93.9535	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002593	100	100	ENSG00000196482	100	100	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002598	99.8208	96.9534	ENSG00000275410	100	97.1275	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002607	100	96.4497	ENSG00000125398	99.6071	96.0707	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002610	52.1277	50.7092	ENSG00000153048	100	97.2789	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002630	100	99.3151	ENSG00000155508	100	99.3151	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002632	84.1424	47.5728	ENSG00000196531	87.5842	49.5188	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002659	93.1661	67.474	ENSG00000179583	95.3097	69.0266	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002671	100	98.0263	ENSG00000243678	100	98.0263	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002682	95.4972	75.2345	ENSG00000171163	98.0732	77.264	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002695	99.2443	53.4005	ENSG00000162851	99.4949	53.5354	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002708	100	95.1124	ENSG00000172943	99.9023	95.0195	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002713	96.3675	75.2137	ENSG00000171161	99.7788	77.8761	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002735	90.8046	83.6207	ENSG00000135829	99.5276	91.6535	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002757	97.4771	91.5138	ENSG00000276234	95.9368	90.0677	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002778	99.2352	84.13	ENSG00000275700	92.6786	78.5714	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002784	100	98.892	ENSG00000196767	100	98.892	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002812	100	99.5074	ENSG00000273706	100	99.5074	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002828	94.2623	91.5301	ENSG00000141232	100	97.1014	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002833	96.9977	96.0739	ENSG00000082701	100	99.0476	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002884	98.75	81.5	ENSG00000117475	98.75	81.5	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002894	98.6441	93.2203	ENSG00000070444	100	94.5017	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002906	100	76.5661	ENSG00000144852	99.3088	76.0369	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002915	100	90.364	ENSG00000154370	99.7863	90.1709	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002950	100	80.2158	ENSG00000104903	99.2857	79.6429	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002974	98.6111	82.6389	ENSG00000131264	100	83.8028	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002979	100	89.5089	ENSG00000143178	100	89.5089	Homo sapiens
Rattus_norvegicus	ENSRNOG00000002983	100	98.9879	ENSG00000008441	98.4064	97.4104	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003029	100	93.75	ENSG00000179218	99.7602	93.5252	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003039	98.0501	89.6936	ENSG00000154342	100	91.4773	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003078	98.9474	87.8947	ENSG00000143164	98.8433	87.8023	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003085	96.2791	60.6977	ENSG00000134323	89.2241	56.25	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003122	85.1016	80.5869	ENSG00000147099	100	94.695	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003129	99.6546	77.8929	ENSG00000162714	98.2964	76.8313	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003147	99.5444	91.5718	ENSG00000161011	99.3182	91.3636	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003170	99.6135	81.9324	ENSG00000162711	99.7099	82.0116	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003176	97.8355	68.8312	ENSG00000185155	97.4138	68.5345	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003189	79.6681	64.7303	ENSG00000125931	99.4819	80.829	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003203	100	85.3933	ENSG00000186834	99.1643	84.6797	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003205	100	90.0302	ENSG00000169744	88.7399	79.8928	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003215	99.4751	86.3517	ENSG00000141040	99.6058	86.4652	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003218	98.8462	82.1154	ENSG00000187607	98.6564	81.9578	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003218	98.8462	82.1154	ENSG00000255104	98.6564	81.9578	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003258	100	100	ENSG00000134371	100	100	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003260	97.2067	76.5363	ENSG00000143257	100	78.7356	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003268	99.2134	86.1357	ENSG00000161021	99.311	86.2205	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003291	100	76.8182	ENSG00000143162	100	76.8182	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003326	98.9329	86.1281	ENSG00000085721	99.6928	86.7896	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003328	88.5106	83.4043	ENSG00000089486	100	94.2308	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003348	100	97.5	ENSG00000108551	99.6441	97.153	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003359	100	99.522	ENSG00000147162	100	99.522	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003388	99.933	68.0737	ENSG00000117724	95.7932	65.2537	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003443	86.8687	60.6061	ENSG00000105610	95.0276	66.2983	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003455	99.6283	75.4647	ENSG00000122386	96.7509	73.2852	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003463	99.8236	81.2169	ENSG00000072310	98.6922	80.2964	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003480	96.3483	54.2135	ENSG00000163568	100	56.2682	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003486	90.6393	41.5525	ENSG00000163563	97.543	44.7174	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003517	99.7187	95.6399	ENSG00000121068	99.5787	95.5056	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003544	98.0144	92.0578	ENSG00000121075	99.4505	93.4066	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003581	95.625	91.25	ENSG00000143190	99.8695	95.3003	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003583	100	93.5335	ENSG00000143499	100	93.5335	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003592	100	94.9438	ENSG00000118579	100	94.9438	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003595	100	98.2051	ENSG00000121454	100	98.2051	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003634	98.6063	84.8432	ENSG00000169131	93.5537	80.4959	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003643	96.2759	90.069	ENSG00000157625	98.0337	91.7135	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003669	98.6815	82.9615	ENSG00000141052	98.6815	82.9615	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003671	100	71.3004	ENSG00000175325	98.6726	70.354	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003674	99.6564	95.189	ENSG00000087842	100	95.5172	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003679	100	93.6895	ENSG00000108510	99.862	93.5603	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003686	98.6717	92.5996	ENSG00000092377	99.6169	93.4866	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003686	99.6205	93.9279	ENSG00000101849	90.9879	85.7886	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003689	98.7395	97.8992	ENSG00000147140	99.7877	98.9384	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003694	100	98.5075	ENSG00000117707	100	98.5075	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003716	74.0741	56.7901	ENSG00000123685	94.4882	72.4409	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003720	100	99.5918	ENSG00000116132	100	99.5918	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003745	100	95.0276	ENSG00000162772	100	95.0276	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003765	99.3644	66.1017	ENSG00000169297	99.7872	66.383	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003787	99.8921	71.3438	ENSG00000178177	98.9311	70.6574	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003790	100	90.3226	ENSG00000143194	100	90.3226	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003792	99.5888	96.6415	ENSG00000180182	99.9312	96.9739	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003802	100	72.3618	ENSG00000164611	98.5149	71.2871	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003816	100	96.7164	ENSG00000152382	100	96.7164	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003821	100	96.779	ENSG00000141564	100	96.779	Homo sapiens
Rattus_norvegicus	ENSRNOG00000003848	99.3607	96.3927	ENSG00000184634	99.9541	96.9683	Homo sapiens
