Species	Ensembl ID	Coverage	Identity	Ortholog ID	Coverage	Identity	Ortholog Species
Danio_rerio	ENSDARG00000002216	98.1132	75.6168	ENSG00000135111	93.4993	72.0609	Homo sapiens
Danio_rerio	ENSDARG00000002330	94.2771	74.6988	ENSG00000162624	90.4624	71.6763	Homo sapiens
Danio_rerio	ENSDARG00000002402	99.6164	87.7238	ENSG00000163161	99.6164	87.7238	Homo sapiens
Danio_rerio	ENSDARG00000002445	94.5876	57.732	ENSG00000057657	88.9697	54.303	Homo sapiens
Danio_rerio	ENSDARG00000002510	95.1219	68.5637	ENSG00000197587	93.1034	67.1088	Homo sapiens
Danio_rerio	ENSDARG00000002582	95.4839	78.2258	ENSG00000092607	98.3389	80.5648	Homo sapiens
Danio_rerio	ENSDARG00000002591	100	92.3246	ENSG00000175792	100	92.3246	Homo sapiens
Danio_rerio	ENSDARG00000002597	97.5806	70.1613	ENSG00000101104	97.7383	70.2746	Homo sapiens
Danio_rerio	ENSDARG00000002707	66.4234	18.9781	ENSG00000179111	79.1304	22.6087	Homo sapiens
Danio_rerio	ENSDARG00000002722	96.9595	50.6757	ENSG00000165887	86.1862	45.045	Homo sapiens
Danio_rerio	ENSDARG00000002750	82.618	37.9828	ENSG00000025293	76.087	34.9802	Homo sapiens
Danio_rerio	ENSDARG00000002795	86.2651	59.2771	ENSG00000105419	95.4667	65.6	Homo sapiens
Danio_rerio	ENSDARG00000002933	98.2456	74.5614	ENSG00000168505	96.5517	73.2759	Homo sapiens
Danio_rerio	ENSDARG00000002937	97.3684	76.3158	ENSG00000143995	94.8718	74.359	Homo sapiens
Danio_rerio	ENSDARG00000002970	98.0978	77.9891	ENSG00000141380	86.3636	68.6603	Homo sapiens
Danio_rerio	ENSDARG00000003021	99.7355	73.2804	ENSG00000147099	100	73.4748	Homo sapiens
Danio_rerio	ENSDARG00000003098	96.5177	63.272	ENSG00000117139	95.1425	62.3705	Homo sapiens
Danio_rerio	ENSDARG00000003142	98.6464	74.1117	ENSG00000276644	82.5779	62.0397	Homo sapiens
Danio_rerio	ENSDARG00000003165	95.7921	74.0099	ENSG00000160113	95.7921	74.0099	Homo sapiens
Danio_rerio	ENSDARG00000003200	92.9374	46.0674	ENSG00000111206	75.8847	37.6147	Homo sapiens
Danio_rerio	ENSDARG00000003251	72.5782	37.5559	ENSG00000236104	76.8139	39.7476	Homo sapiens
Danio_rerio	ENSDARG00000003293	96.7533	78.1385	ENSG00000125398	87.8193	70.9234	Homo sapiens
Danio_rerio	ENSDARG00000003403	98.4649	64.6199	ENSG00000009694	98.6091	64.7145	Homo sapiens
Danio_rerio	ENSDARG00000003411	99.022	73.8386	ENSG00000125798	87.473	65.2268	Homo sapiens
Danio_rerio	ENSDARG00000003469	89.9425	55.7471	ENSG00000123307	94.5619	58.6103	Homo sapiens
Danio_rerio	ENSDARG00000003531	97.0874	75.4045	ENSG00000187735	99.6678	77.4086	Homo sapiens
Danio_rerio	ENSDARG00000003607	96.5174	75.3731	ENSG00000160113	96.0396	75	Homo sapiens
Danio_rerio	ENSDARG00000003631	93.4146	62.439	ENSG00000134852	90.5437	60.5201	Homo sapiens
Danio_rerio	ENSDARG00000003680	97.7891	89.4558	ENSG00000079102	99.6534	91.1612	Homo sapiens
Danio_rerio	ENSDARG00000003732	93.4466	62.8641	ENSG00000187098	73.1939	49.2395	Homo sapiens
Danio_rerio	ENSDARG00000003769	86.4198	75.3086	ENSG00000173011	100	87.1429	Homo sapiens
Danio_rerio	ENSDARG00000003803	96.4824	63.3166	ENSG00000107187	96.7254	63.4761	Homo sapiens
Danio_rerio	ENSDARG00000003820	90.6746	58.3333	ENSG00000174738	78.9292	50.7772	Homo sapiens
Danio_rerio	ENSDARG00000003860	98.3051	76.8362	ENSG00000122565	95.082	74.3169	Homo sapiens
Danio_rerio	ENSDARG00000003877	99.4468	75.2305	ENSG00000163939	95.7963	72.4689	Homo sapiens
Danio_rerio	ENSDARG00000003965	96.0133	67.7741	ENSG00000107807	87.5758	61.8182	Homo sapiens
Danio_rerio	ENSDARG00000003971	100	88.0223	ENSG00000159556	100	88.0223	Homo sapiens
Danio_rerio	ENSDARG00000004023	100	97.9943	ENSG00000016082	100	97.9943	Homo sapiens
Danio_rerio	ENSDARG00000004060	97.7667	59.5533	ENSG00000134107	95.6311	58.2524	Homo sapiens
Danio_rerio	ENSDARG00000004074	92.3451	59.0522	ENSG00000112182	90.3686	57.7883	Homo sapiens
Danio_rerio	ENSDARG00000004111	90.1582	49.2091	ENSG00000091831	86.2185	47.0588	Homo sapiens
Danio_rerio	ENSDARG00000004174	99.5366	90.9857	ENSG00000125107	99.4529	90.9091	Homo sapiens
Danio_rerio	ENSDARG00000004297	98.941	79.4251	ENSG00000119669	82.1608	65.9548	Homo sapiens
Danio_rerio	ENSDARG00000004328	96.3731	72.5389	ENSG00000131914	88.9952	66.9856	Homo sapiens
Danio_rerio	ENSDARG00000004415	94.9686	88.6792	ENSG00000148737	75.2492	70.2658	Homo sapiens
Danio_rerio	ENSDARG00000004427	92.4528	69.8113	ENSG00000162961	98.9899	74.7475	Homo sapiens
Danio_rerio	ENSDARG00000004433	99.375	65.1562	ENSG00000010671	96.5099	63.2777	Homo sapiens
Danio_rerio	ENSDARG00000004473	80.4598	41.2151	ENSG00000073861	91.5888	46.9159	Homo sapiens
Danio_rerio	ENSDARG00000004502	96.1609	75.3199	ENSG00000117625	95.1175	74.5027	Homo sapiens
Danio_rerio	ENSDARG00000004588	93.3884	63.0854	ENSG00000124766	71.519	48.3122	Homo sapiens
Danio_rerio	ENSDARG00000004594	78.2486	43.3616	ENSG00000048405	83.4337	46.2349	Homo sapiens
Danio_rerio	ENSDARG00000004632	94.9721	69.2737	ENSG00000135766	79.8122	58.216	Homo sapiens
Danio_rerio	ENSDARG00000004695	46.8803	12.3103	ENSG00000227059	57.5569	15.1139	Homo sapiens
Danio_rerio	ENSDARG00000004695	69.6459	30.5228	ENSG00000177045	55.8863	24.4926	Homo sapiens
Danio_rerio	ENSDARG00000004695	93.086	48.9039	ENSG00000100625	70.6786	37.1319	Homo sapiens
Danio_rerio	ENSDARG00000004697	95.5752	72.3451	ENSG00000143171	93.3045	70.6264	Homo sapiens
Danio_rerio	ENSDARG00000004712	99.4083	80.9172	ENSG00000136535	98.5337	80.2053	Homo sapiens
Danio_rerio	ENSDARG00000004735	88.6935	57.4121	ENSG00000153187	85.5758	55.3939	Homo sapiens
Danio_rerio	ENSDARG00000004757	94.4984	73.4628	ENSG00000065978	90.1235	70.0617	Homo sapiens
Danio_rerio	ENSDARG00000004785	100	99.3228	ENSG00000166200	100	99.3228	Homo sapiens
Danio_rerio	ENSDARG00000004843	40.1884	13.5008	ENSG00000137273	57.6577	19.3694	Homo sapiens
Danio_rerio	ENSDARG00000004843	40.3454	11.7739	ENSG00000168269	67.9894	19.8413	Homo sapiens
Danio_rerio	ENSDARG00000004851	93.6345	57.9055	ENSG00000172273	88.2012	54.5455	Homo sapiens
Danio_rerio	ENSDARG00000004861	91.2176	83.4331	ENSG00000196482	99.7817	91.2664	Homo sapiens
Danio_rerio	ENSDARG00000004864	90.3427	30.5296	ENSG00000189299	93.2476	31.5113	Homo sapiens
Danio_rerio	ENSDARG00000004870	98.0263	71.7105	ENSG00000080815	95.7173	70.0214	Homo sapiens
Danio_rerio	ENSDARG00000005002	93.7951	63.7807	ENSG00000185024	96.0118	65.288	Homo sapiens
Danio_rerio	ENSDARG00000005026	91.6235	63.3851	ENSG00000179981	98.5144	68.1523	Homo sapiens
Danio_rerio	ENSDARG00000005150	99.7758	86.5471	ENSG00000164532	99.5526	86.3535	Homo sapiens
Danio_rerio	ENSDARG00000005186	98.3193	65.5462	ENSG00000105866	89.5408	59.6939	Homo sapiens
Danio_rerio	ENSDARG00000005372	100	80.7692	ENSG00000152495	76.9556	62.1564	Homo sapiens
Danio_rerio	ENSDARG00000005453	96.5567	82.066	ENSG00000128573	94.1259	80	Homo sapiens
Danio_rerio	ENSDARG00000005549	81.0467	48.3734	ENSG00000140548	86.2952	51.506	Homo sapiens
Danio_rerio	ENSDARG00000005559	98.913	84.5109	ENSG00000152192	86.8735	74.2243	Homo sapiens
Danio_rerio	ENSDARG00000005574	91.9355	67.7419	ENSG00000119614	94.7368	69.8061	Homo sapiens
Danio_rerio	ENSDARG00000005586	91.8486	66.0844	ENSG00000181722	85.1552	61.2686	Homo sapiens
Danio_rerio	ENSDARG00000005590	96.1983	64.9587	ENSG00000143033	98.145	66.2732	Homo sapiens
Danio_rerio	ENSDARG00000005834	89.9536	67.2334	ENSG00000143614	98.145	73.3558	Homo sapiens
Danio_rerio	ENSDARG00000005883	91.4158	66.6667	ENSG00000132005	83.7589	61.0827	Homo sapiens
Danio_rerio	ENSDARG00000005915	91.2281	50.3509	ENSG00000071564	79.5107	43.8838	Homo sapiens
Danio_rerio	ENSDARG00000005980	90.3967	59.1858	ENSG00000061936	91.062	59.6215	Homo sapiens
Danio_rerio	ENSDARG00000006003	83.6021	41.6667	ENSG00000116990	85.4396	42.5824	Homo sapiens
Danio_rerio	ENSDARG00000006038	96.3855	66.2651	ENSG00000139154	79.5229	54.672	Homo sapiens
Danio_rerio	ENSDARG00000006120	95.6332	72.198	ENSG00000121068	92.2753	69.6629	Homo sapiens
Danio_rerio	ENSDARG00000006169	97.3144	47.5513	ENSG00000188906	97.5069	47.6454	Homo sapiens
Danio_rerio	ENSDARG00000006192	91.7721	56.3291	ENSG00000167491	91.4827	56.1514	Homo sapiens
Danio_rerio	ENSDARG00000006196	94.2066	65.7431	ENSG00000151748	97.6501	68.1462	Homo sapiens
Danio_rerio	ENSDARG00000006206	99.0937	85.1964	ENSG00000091010	97.0414	83.432	Homo sapiens
Danio_rerio	ENSDARG00000006219	94.6524	43.1373	ENSG00000163938	96.7213	44.0801	Homo sapiens
Danio_rerio	ENSDARG00000006251	90.687	51.2977	ENSG00000118985	92.8125	52.5	Homo sapiens
Danio_rerio	ENSDARG00000006253	98.8701	64.7834	ENSG00000155545	95.4545	62.5455	Homo sapiens
Danio_rerio	ENSDARG00000006266	98.1308	61.4152	ENSG00000115415	98	61.3333	Homo sapiens
Danio_rerio	ENSDARG00000006288	99.0536	77.7603	ENSG00000138738	99.6825	78.254	Homo sapiens
Danio_rerio	ENSDARG00000006389	99.5736	95.0959	ENSG00000175387	100	95.5032	Homo sapiens
Danio_rerio	ENSDARG00000006408	96.4646	64.6465	ENSG00000029993	95.5	64	Homo sapiens
Danio_rerio	ENSDARG00000006487	51.5748	43.3071	ENSG00000139223	100	83.9695	Homo sapiens
Danio_rerio	ENSDARG00000006487	90.5512	79.5276	ENSG00000140350	92.3695	81.1245	Homo sapiens
Danio_rerio	ENSDARG00000006514	96.6667	78.1481	ENSG00000114315	93.2143	75.3571	Homo sapiens
Danio_rerio	ENSDARG00000006524	97.7984	81.1124	ENSG00000109111	97.7984	81.1124	Homo sapiens
Danio_rerio	ENSDARG00000006560	94.3478	63.2609	ENSG00000137265	96.2306	64.5233	Homo sapiens
Danio_rerio	ENSDARG00000006584	91.9574	63.3721	ENSG00000172943	92.6758	63.8672	Homo sapiens
Danio_rerio	ENSDARG00000006615	98.018	81.6216	ENSG00000275410	97.6661	81.3285	Homo sapiens
Danio_rerio	ENSDARG00000006621	96.2891	68.3594	ENSG00000121390	94.2639	66.9216	Homo sapiens
Danio_rerio	ENSDARG00000006640	93.1921	63.5401	ENSG00000163508	87.3759	59.5745	Homo sapiens
Danio_rerio	ENSDARG00000006766	99.3428	84.4469	ENSG00000197157	99.6703	84.7253	Homo sapiens
Danio_rerio	ENSDARG00000006782	95.7918	54.7065	ENSG00000139687	93.2112	53.2328	Homo sapiens
Danio_rerio	ENSDARG00000006791	98.8818	85.7827	ENSG00000133794	98.8818	85.7827	Homo sapiens
Danio_rerio	ENSDARG00000006837	78.33	45.1292	ENSG00000134323	84.9138	48.9224	Homo sapiens
Danio_rerio	ENSDARG00000006896	96.5333	75.7333	ENSG00000106852	92.3469	72.449	Homo sapiens
Danio_rerio	ENSDARG00000007009	98.2332	71.3781	ENSG00000005073	88.8179	64.5367	Homo sapiens
Danio_rerio	ENSDARG00000007034	95.3596	85.1508	ENSG00000165119	88.5776	79.0948	Homo sapiens
Danio_rerio	ENSDARG00000007081	94.2913	58.6614	ENSG00000105229	93.9216	58.4314	Homo sapiens
Danio_rerio	ENSDARG00000007097	91.9643	49.5536	ENSG00000144485	91.9643	49.5536	Homo sapiens
Danio_rerio	ENSDARG00000007184	98.9568	79.5827	ENSG00000109906	98.6627	79.3462	Homo sapiens
Danio_rerio	ENSDARG00000007198	97.893	80.389	ENSG00000182979	84.4755	69.3706	Homo sapiens
Danio_rerio	ENSDARG00000007219	98.5588	92.6829	ENSG00000072110	97.2648	91.4661	Homo sapiens
Danio_rerio	ENSDARG00000007241	93.9394	61.6162	ENSG00000136997	81.9383	53.7445	Homo sapiens
Danio_rerio	ENSDARG00000007271	55.6931	13.2426	ENSG00000011590	92.4025	21.9713	Homo sapiens
Danio_rerio	ENSDARG00000007277	97.4684	60.7595	ENSG00000111049	90.5882	56.4706	Homo sapiens
Danio_rerio	ENSDARG00000007349	94.7761	47.7612	ENSG00000137090	68.0965	34.3164	Homo sapiens
Danio_rerio	ENSDARG00000007369	90.9402	69.9145	ENSG00000152284	90.4762	69.5578	Homo sapiens
Danio_rerio	ENSDARG00000007387	90.0293	47.8006	ENSG00000168310	87.9656	46.7049	Homo sapiens
Danio_rerio	ENSDARG00000007405	99.696	81.459	ENSG00000023734	93.7143	76.5714	Homo sapiens
Danio_rerio	ENSDARG00000007406	95.7143	66.4286	ENSG00000165462	94.3662	65.493	Homo sapiens
Danio_rerio	ENSDARG00000007407	98.3871	68.1452	ENSG00000131668	96.063	66.5354	Homo sapiens
Danio_rerio	ENSDARG00000007413	98.4097	62.659	ENSG00000189079	84.3052	53.6785	Homo sapiens
Danio_rerio	ENSDARG00000007430	94.8087	82.7869	ENSG00000130711	94.5504	82.5613	Homo sapiens
Danio_rerio	ENSDARG00000007485	97.0706	63.249	ENSG00000135999	90.3346	58.86	Homo sapiens
Danio_rerio	ENSDARG00000007496	99.6217	63.43	ENSG00000014123	99.4962	63.3501	Homo sapiens
Danio_rerio	ENSDARG00000007601	91.7569	64.363	ENSG00000101040	89.3031	62.6418	Homo sapiens
Danio_rerio	ENSDARG00000007614	100	73.3524	ENSG00000186153	84.2995	61.8358	Homo sapiens
Danio_rerio	ENSDARG00000007657	100	66.1442	ENSG00000134480	98.7616	65.3251	Homo sapiens
Danio_rerio	ENSDARG00000007720	100	71.7742	ENSG00000113387	97.6378	70.0787	Homo sapiens
Danio_rerio	ENSDARG00000007755	100	65.5738	ENSG00000140395	100	65.5738	Homo sapiens
Danio_rerio	ENSDARG00000007812	95.8398	57.0108	ENSG00000172845	79.6415	47.3752	Homo sapiens
Danio_rerio	ENSDARG00000007823	89.1089	64.3564	ENSG00000162772	99.4475	71.8232	Homo sapiens
Danio_rerio	ENSDARG00000007824	88.9914	58.9176	ENSG00000171735	86.4913	57.2624	Homo sapiens
Danio_rerio	ENSDARG00000007891	94.0711	54.5455	ENSG00000005102	93.7008	54.3307	Homo sapiens
Danio_rerio	ENSDARG00000007941	36.1345	15.126	ENSG00000257184	76.7857	32.1429	Homo sapiens
Danio_rerio	ENSDARG00000007941	55.8824	18.0672	ENSG00000078399	48.8971	15.8088	Homo sapiens
Danio_rerio	ENSDARG00000007982	97.8308	83.9479	ENSG00000169856	96.9893	83.2258	Homo sapiens
Danio_rerio	ENSDARG00000007990	97.0874	68.6893	ENSG00000184937	76.6283	54.2146	Homo sapiens
Danio_rerio	ENSDARG00000007996	96.7456	73.9645	ENSG00000143190	85.3786	65.2742	Homo sapiens
Danio_rerio	ENSDARG00000008020	94.1176	80.1471	ENSG00000108590	97.7099	83.2061	Homo sapiens
Danio_rerio	ENSDARG00000008026	79.6552	47.0115	ENSG00000136830	92.8954	54.8257	Homo sapiens
Danio_rerio	ENSDARG00000008107	98.5019	83.3333	ENSG00000197122	98.1343	83.0224	Homo sapiens
Danio_rerio	ENSDARG00000008131	99.1176	81.4706	ENSG00000182968	86.1893	70.844	Homo sapiens
Danio_rerio	ENSDARG00000008133	80.8333	39.1667	ENSG00000176678	84.3478	40.8696	Homo sapiens
Danio_rerio	ENSDARG00000008141	96.8809	62.949	ENSG00000080839	95.9738	62.3596	Homo sapiens
Danio_rerio	ENSDARG00000008186	98.8487	71.3816	ENSG00000165025	94.6457	68.3465	Homo sapiens
Danio_rerio	ENSDARG00000008203	97.493	72.4234	ENSG00000125813	76.5864	56.8928	Homo sapiens
Danio_rerio	ENSDARG00000008209	88.1464	65.6325	ENSG00000186487	93.4233	69.5616	Homo sapiens
Danio_rerio	ENSDARG00000008218	97.8261	57.337	ENSG00000119725	75.3138	44.1423	Homo sapiens
Danio_rerio	ENSDARG00000008247	92.0082	61.6803	ENSG00000136451	86.1804	57.7735	Homo sapiens
Danio_rerio	ENSDARG00000008278	91.6045	58.3955	ENSG00000167771	93.8815	59.847	Homo sapiens
Danio_rerio	ENSDARG00000008305	100	86.8293	ENSG00000164107	94.47	82.0276	Homo sapiens
Danio_rerio	ENSDARG00000008333	83.0065	21.5686	ENSG00000181472	49.4163	12.8405	Homo sapiens
Danio_rerio	ENSDARG00000008380	97.293	54.1401	ENSG00000166164	93.8556	52.2273	Homo sapiens
Danio_rerio	ENSDARG00000008384	95.7447	49.6762	ENSG00000094631	85.1852	44.1975	Homo sapiens
Danio_rerio	ENSDARG00000008454	98.0322	65.8318	ENSG00000214575	93.1973	62.585	Homo sapiens
Danio_rerio	ENSDARG00000008540	100	81.6327	ENSG00000125285	88.7681	72.4638	Homo sapiens
Danio_rerio	ENSDARG00000008740	91.4135	55.6143	ENSG00000089048	81.3161	49.4712	Homo sapiens
Danio_rerio	ENSDARG00000008852	88.4259	47.2222	ENSG00000109911	90.0943	48.1132	Homo sapiens
Danio_rerio	ENSDARG00000008861	96.2963	68.5185	ENSG00000116819	94.1176	66.9683	Homo sapiens
Danio_rerio	ENSDARG00000008947	95.7204	80.7418	ENSG00000137815	94.507	79.7183	Homo sapiens
Danio_rerio	ENSDARG00000008986	88.7967	42.1853	ENSG00000165891	70.472	33.4797	Homo sapiens
Danio_rerio	ENSDARG00000009134	96.3483	57.8652	ENSG00000136630	70.2869	42.2131	Homo sapiens
Danio_rerio	ENSDARG00000009170	99.0517	86.5517	ENSG00000198730	97.954	85.5925	Homo sapiens
Danio_rerio	ENSDARG00000009242	88.0851	62.1277	ENSG00000163497	86.9748	61.3445	Homo sapiens
Danio_rerio	ENSDARG00000009418	95.0311	79.5031	ENSG00000081189	97.0402	81.1839	Homo sapiens
Danio_rerio	ENSDARG00000009438	86.3281	51.1719	ENSG00000122180	98.6607	58.4821	Homo sapiens
Danio_rerio	ENSDARG00000009470	95.1786	55.3571	ENSG00000135100	84.4691	49.1284	Homo sapiens
Danio_rerio	ENSDARG00000009472	91.5058	64.0927	ENSG00000156603	97.1311	68.0328	Homo sapiens
Danio_rerio	ENSDARG00000009473	84.3327	62.4758	ENSG00000112033	98.8662	73.2426	Homo sapiens
Danio_rerio	ENSDARG00000009594	90.6574	58.1315	ENSG00000174738	90.5009	58.0311	Homo sapiens
Danio_rerio	ENSDARG00000009607	100	93.6396	ENSG00000112237	100	93.6396	Homo sapiens
Danio_rerio	ENSDARG00000009681	100	88.4244	ENSG00000160563	100	88.4244	Homo sapiens
Danio_rerio	ENSDARG00000009823	57.0652	24.7283	ENSG00000248483	64.0244	27.7439	Homo sapiens
Danio_rerio	ENSDARG00000009823	63.0435	32.0652	ENSG00000212993	64.624	32.8691	Homo sapiens
Danio_rerio	ENSDARG00000009823	63.3152	32.0652	ENSG00000204531	64.7222	32.7778	Homo sapiens
Danio_rerio	ENSDARG00000009823	94.837	67.3913	ENSG00000185668	77.3836	54.9889	Homo sapiens
Danio_rerio	ENSDARG00000009922	91.906	70.235	ENSG00000197587	93.3687	71.3528	Homo sapiens
Danio_rerio	ENSDARG00000009950	100	82.8767	ENSG00000107223	98.6487	81.7568	Homo sapiens
Danio_rerio	ENSDARG00000009953	97.7257	78.98	ENSG00000180182	97.5241	78.8171	Homo sapiens
Danio_rerio	ENSDARG00000009958	95.5093	71.851	ENSG00000110395	96.2472	72.4062	Homo sapiens
Danio_rerio	ENSDARG00000010132	93.5216	68.7708	ENSG00000126733	93.99	69.1152	Homo sapiens
Danio_rerio	ENSDARG00000010192	93.5167	72.6916	ENSG00000135903	98.3471	76.4463	Homo sapiens
Danio_rerio	ENSDARG00000010207	99.7636	93.617	ENSG00000166949	99.2941	93.1765	Homo sapiens
Danio_rerio	ENSDARG00000010246	99.4253	90.5172	ENSG00000126457	93.2615	84.9057	Homo sapiens
Danio_rerio	ENSDARG00000010270	97.9021	66.2005	ENSG00000128610	88.4211	59.7895	Homo sapiens
Danio_rerio	ENSDARG00000010381	99.4083	88.7574	ENSG00000121481	100	89.2857	Homo sapiens
Danio_rerio	ENSDARG00000010400	98.5185	78.2716	ENSG00000093167	55.3398	43.9667	Homo sapiens
Danio_rerio	ENSDARG00000010434	90.6459	39.4209	ENSG00000120885	90.6459	39.4209	Homo sapiens
Danio_rerio	ENSDARG00000010571	96.4474	83.6842	ENSG00000106462	97.6032	84.6871	Homo sapiens
Danio_rerio	ENSDARG00000010591	86.9091	52.3636	ENSG00000139445	92.4565	55.706	Homo sapiens
Danio_rerio	ENSDARG00000010630	96.9298	69.7368	ENSG00000108511	98.6607	70.9821	Homo sapiens
Danio_rerio	ENSDARG00000010673	86.8114	39.7329	ENSG00000221926	92.1986	42.1986	Homo sapiens
Danio_rerio	ENSDARG00000010756	98.0612	47.551	ENSG00000167207	94.8667	46.002	Homo sapiens
Danio_rerio	ENSDARG00000010770	40.7407	20.202	ENSG00000184895	59.3137	29.4118	Homo sapiens
Danio_rerio	ENSDARG00000010770	49.4949	22.8956	ENSG00000177732	46.6667	21.5873	Homo sapiens
Danio_rerio	ENSDARG00000010770	66.33	32.3232	ENSG00000129194	84.5494	41.2017	Homo sapiens
Danio_rerio	ENSDARG00000010794	90.0609	53.7525	ENSG00000112561	93.2773	55.6723	Homo sapiens
Danio_rerio	ENSDARG00000010873	92.3994	73.0253	ENSG00000100201	85.048	67.2154	Homo sapiens
Danio_rerio	ENSDARG00000011000	95.935	71.0027	ENSG00000165417	94.1489	69.6809	Homo sapiens
Danio_rerio	ENSDARG00000011094	88.7665	56.8282	ENSG00000145386	93.287	59.7222	Homo sapiens
Danio_rerio	ENSDARG00000011235	100	93.7716	ENSG00000165588	97.3064	91.2458	Homo sapiens
Danio_rerio	ENSDARG00000011298	89.7384	62.3742	ENSG00000267281	96.3283	66.9546	Homo sapiens
Danio_rerio	ENSDARG00000011298	94.7686	70.2213	ENSG00000170653	97.5155	72.2567	Homo sapiens
Danio_rerio	ENSDARG00000011299	94.6701	58.3756	ENSG00000117475	93.25	57.5	Homo sapiens
Danio_rerio	ENSDARG00000011360	91.7847	30.0283	ENSG00000176953	77.327	25.2983	Homo sapiens
Danio_rerio	ENSDARG00000011488	94.9868	63.5884	ENSG00000068903	92.545	61.9537	Homo sapiens
Danio_rerio	ENSDARG00000011545	99.7549	84.3137	ENSG00000141480	99.511	84.1076	Homo sapiens
Danio_rerio	ENSDARG00000011564	92.3197	56.8966	ENSG00000116560	83.3098	51.3437	Homo sapiens
Danio_rerio	ENSDARG00000011570	93.2787	57.8689	ENSG00000184271	93.126	57.7741	Homo sapiens
Danio_rerio	ENSDARG00000011582	96.9697	75.2306	ENSG00000134532	96.4613	74.8362	Homo sapiens
Danio_rerio	ENSDARG00000011609	96.3149	76.3819	ENSG00000141568	87.1212	69.0909	Homo sapiens
Danio_rerio	ENSDARG00000011613	98.088	81.8356	ENSG00000131051	96.7924	80.7547	Homo sapiens
Danio_rerio	ENSDARG00000011635	98	59	ENSG00000260428	97.5124	58.7065	Homo sapiens
Danio_rerio	ENSDARG00000011662	96.9657	62.2691	ENSG00000213341	98.6577	63.3557	Homo sapiens
Danio_rerio	ENSDARG00000011703	91.3677	67.713	ENSG00000134852	96.3357	71.3948	Homo sapiens
Danio_rerio	ENSDARG00000011785	43.5927	21.2815	ENSG00000149922	87.3853	42.6605	Homo sapiens
