Species	Ensembl ID	Coverage	Identity	Ortholog ID	Coverage	Identity	Ortholog Species
Drosophila_melanogaster	FBgn0002631	73.5955	17.4157	ENSG00000135547	38.8724	9.19881	Homo sapiens
Drosophila_melanogaster	FBgn0002631	74.7191	19.6629	ENSG00000134107	32.2816	8.49515	Homo sapiens
Drosophila_melanogaster	FBgn0002631	75.8427	17.4157	ENSG00000164683	44.4079	10.1974	Homo sapiens
Drosophila_melanogaster	FBgn0002631	75.8427	19.6629	ENSG00000123095	28.0083	7.26141	Homo sapiens
Drosophila_melanogaster	FBgn0002631	77.5281	22.4719	ENSG00000114315	49.2857	14.2857	Homo sapiens
Drosophila_melanogaster	FBgn0002631	80.3371	17.9775	ENSG00000163909	43.5976	9.7561	Homo sapiens
Drosophila_melanogaster	FBgn0002633	58.0645	20.4301	ENSG00000197921	65.0602	22.8916	Homo sapiens
Drosophila_melanogaster	FBgn0002633	62.3656	18.8172	ENSG00000187821	47.9339	14.4628	Homo sapiens
Drosophila_melanogaster	FBgn0002633	62.9032	21.5054	ENSG00000173673	62.9032	21.5054	Homo sapiens
Drosophila_melanogaster	FBgn0002633	67.7419	21.5054	ENSG00000144485	56.25	17.8571	Homo sapiens
Drosophila_melanogaster	FBgn0002633	68.2796	24.7312	ENSG00000135547	37.6855	13.6499	Homo sapiens
Drosophila_melanogaster	FBgn0002633	68.2796	26.3441	ENSG00000069812	73.4104	28.3237	Homo sapiens
Drosophila_melanogaster	FBgn0002633	68.8172	19.3548	ENSG00000179111	55.6522	15.6522	Homo sapiens
Drosophila_melanogaster	FBgn0002633	72.043	23.6559	ENSG00000164683	44.0789	14.4737	Homo sapiens
Drosophila_melanogaster	FBgn0002633	73.1183	21.5054	ENSG00000134107	33.0097	9.70874	Homo sapiens
Drosophila_melanogaster	FBgn0002633	73.1183	22.5806	ENSG00000163909	41.4634	12.8049	Homo sapiens
Drosophila_melanogaster	FBgn0002633	74.1936	23.1183	ENSG00000123095	28.6307	8.92116	Homo sapiens
Drosophila_melanogaster	FBgn0002633	76.3441	30.1075	ENSG00000188290	64.2534	25.3394	Homo sapiens
Drosophila_melanogaster	FBgn0002633	80.1075	30.1075	ENSG00000114315	53.2143	20	Homo sapiens
Drosophila_melanogaster	FBgn0002723	45.9497	10.1955	ENSG00000029153	51.7296	11.478	Homo sapiens
Drosophila_melanogaster	FBgn0002723	47.2067	11.5922	ENSG00000133794	53.9936	13.2588	Homo sapiens
Drosophila_melanogaster	FBgn0002723	52.095	11.7318	ENSG00000172379	52.0223	11.7155	Homo sapiens
