Species	Ensembl ID	Coverage	Identity	Ortholog ID	Coverage	Identity	Ortholog Species
Macaca_mulatta	ENSMMUG00000000965	100	99.6232	ENSG00000173273	100	99.6232	Homo sapiens
Macaca_mulatta	ENSMMUG00000000969	100	94.2424	ENSG00000179772	100	94.2424	Homo sapiens
Macaca_mulatta	ENSMMUG00000000981	100	96.0739	ENSG00000149922	99.3119	95.4128	Homo sapiens
Macaca_mulatta	ENSMMUG00000001024	100	97.9118	ENSG00000158711	100	97.9118	Homo sapiens
Macaca_mulatta	ENSMMUG00000001035	98.5782	96.3665	ENSG00000100462	97.9592	95.7614	Homo sapiens
Macaca_mulatta	ENSMMUG00000001047	100	95.4976	ENSG00000179627	100	95.4976	Homo sapiens
Macaca_mulatta	ENSMMUG00000001048	99.6169	96.9349	ENSG00000145088	100	97.3077	Homo sapiens
Macaca_mulatta	ENSMMUG00000001053	100	99.8053	ENSG00000114933	100	99.8053	Homo sapiens
Macaca_mulatta	ENSMMUG00000001063	99.9117	95.2339	ENSG00000164151	99.9117	95.2339	Homo sapiens
Macaca_mulatta	ENSMMUG00000001075	97.6434	96.8238	ENSG00000182606	100	99.1605	Homo sapiens
Macaca_mulatta	ENSMMUG00000001081	74.0061	73.0887	ENSG00000187821	100	98.7603	Homo sapiens
Macaca_mulatta	ENSMMUG00000001090	95.46	92.8315	ENSG00000165617	100	97.2466	Homo sapiens
Macaca_mulatta	ENSMMUG00000001091	99.9305	99.1655	ENSG00000147548	100	99.2345	Homo sapiens
Macaca_mulatta	ENSMMUG00000001106	57.0035	55.6098	ENSG00000170949	100	97.555	Homo sapiens
Macaca_mulatta	ENSMMUG00000001116	100	99.7294	ENSG00000178691	100	99.7294	Homo sapiens
Macaca_mulatta	ENSMMUG00000001121	100	99.4	ENSG00000156853	100	99.4	Homo sapiens
Macaca_mulatta	ENSMMUG00000001141	92.0034	89.6465	ENSG00000173068	99.454	96.9063	Homo sapiens
Macaca_mulatta	ENSMMUG00000001147	100	99.6078	ENSG00000158435	100	99.6078	Homo sapiens
Macaca_mulatta	ENSMMUG00000001166	83.959	54.6075	ENSG00000104903	87.8571	57.1429	Homo sapiens
Macaca_mulatta	ENSMMUG00000001169	100	99.8741	ENSG00000163848	100	99.8741	Homo sapiens
Macaca_mulatta	ENSMMUG00000001172	100	92.6295	ENSG00000250709	100	92.6295	Homo sapiens
Macaca_mulatta	ENSMMUG00000001172	84.6614	76.494	ENSG00000120669	100	90.3529	Homo sapiens
Macaca_mulatta	ENSMMUG00000001178	100	95.914	ENSG00000133101	100	95.914	Homo sapiens
Macaca_mulatta	ENSMMUG00000001186	97.9858	93.0095	ENSG00000148840	99.399	94.351	Homo sapiens
Macaca_mulatta	ENSMMUG00000001193	96.0983	92.9191	ENSG00000167384	100	96.6917	Homo sapiens
Macaca_mulatta	ENSMMUG00000001197	100	99.2593	ENSG00000269858	99.5086	98.7715	Homo sapiens
Macaca_mulatta	ENSMMUG00000001199	99.8319	98.4874	ENSG00000183576	100	98.6532	Homo sapiens
Macaca_mulatta	ENSMMUG00000001201	100	100	ENSG00000090061	100	100	Homo sapiens
Macaca_mulatta	ENSMMUG00000001245	100	98.9239	ENSG00000074657	100	98.9239	Homo sapiens
Macaca_mulatta	ENSMMUG00000001247	99.5042	97.5212	ENSG00000180357	99.5748	97.5904	Homo sapiens
Macaca_mulatta	ENSMMUG00000001258	97.0266	94.9922	ENSG00000147118	100	97.9032	Homo sapiens
Macaca_mulatta	ENSMMUG00000001259	100	94.4591	ENSG00000227059	78.4679	74.1201	Homo sapiens
Macaca_mulatta	ENSMMUG00000001322	100	95.8549	ENSG00000183734	100	95.8549	Homo sapiens
Macaca_mulatta	ENSMMUG00000001329	98.8323	92.0382	ENSG00000012048	99.9463	93.0757	Homo sapiens
Macaca_mulatta	ENSMMUG00000001348	86.2213	84.6903	ENSG00000141736	98.7251	96.9721	Homo sapiens
Macaca_mulatta	ENSMMUG00000001369	100	99.1354	ENSG00000163517	100	99.1354	Homo sapiens
Macaca_mulatta	ENSMMUG00000001379	100	100	ENSG00000171956	100	100	Homo sapiens
Macaca_mulatta	ENSMMUG00000001389	100	97.8044	ENSG00000177508	100	97.8044	Homo sapiens
Macaca_mulatta	ENSMMUG00000001404	100	99.7382	ENSG00000171532	100	99.7382	Homo sapiens
Macaca_mulatta	ENSMMUG00000001425	100	99.5699	ENSG00000169856	100	99.5699	Homo sapiens
Macaca_mulatta	ENSMMUG00000001436	100	94.3704	ENSG00000197497	99.5575	93.9528	Homo sapiens
Macaca_mulatta	ENSMMUG00000001442	100	99.115	ENSG00000184357	100	99.115	Homo sapiens
Macaca_mulatta	ENSMMUG00000001457	91.4163	88.1259	ENSG00000196458	99.688	96.0998	Homo sapiens
Macaca_mulatta	ENSMMUG00000001462	100	97.1491	ENSG00000175395	100	97.1491	Homo sapiens
Macaca_mulatta	ENSMMUG00000001476	80.5825	63.1068	ENSG00000130165	72.807	57.0175	Homo sapiens
Macaca_mulatta	ENSMMUG00000001507	100	98.2996	ENSG00000112983	100	98.2996	Homo sapiens
Macaca_mulatta	ENSMMUG00000001530	99.661	95.7627	ENSG00000115750	100	96.0884	Homo sapiens
Macaca_mulatta	ENSMMUG00000001535	100	99.1909	ENSG00000134317	100	99.1909	Homo sapiens
Macaca_mulatta	ENSMMUG00000001568	98.9399	97.5265	ENSG00000179361	100	98.5714	Homo sapiens
Macaca_mulatta	ENSMMUG00000001580	100	97.7186	ENSG00000056487	99.0584	96.7985	Homo sapiens
Macaca_mulatta	ENSMMUG00000001596	97.5556	96	ENSG00000153767	100	98.4055	Homo sapiens
Macaca_mulatta	ENSMMUG00000001616	96.7977	95.4876	ENSG00000117115	100	98.6466	Homo sapiens
Macaca_mulatta	ENSMMUG00000001635	99.8308	99.3232	ENSG00000183779	100	99.4915	Homo sapiens
Macaca_mulatta	ENSMMUG00000001640	100	98.1865	ENSG00000100625	98.8476	97.0551	Homo sapiens
Macaca_mulatta	ENSMMUG00000001642	100	100	ENSG00000020426	100	100	Homo sapiens
Macaca_mulatta	ENSMMUG00000001649	100	99.5833	ENSG00000159216	100	99.5833	Homo sapiens
Macaca_mulatta	ENSMMUG00000001658	100	99.7743	ENSG00000184486	100	99.7743	Homo sapiens
Macaca_mulatta	ENSMMUG00000001671	97.8448	96.5517	ENSG00000106554	100	98.6784	Homo sapiens
Macaca_mulatta	ENSMMUG00000001674	100	99.5413	ENSG00000178568	100	99.5413	Homo sapiens
Macaca_mulatta	ENSMMUG00000001675	100	98.2713	ENSG00000100325	99.3395	97.6222	Homo sapiens
Macaca_mulatta	ENSMMUG00000001683	99.4987	93.7343	ENSG00000128886	100	94.2066	Homo sapiens
Macaca_mulatta	ENSMMUG00000001715	84.4093	80.6334	ENSG00000197044	100	95.5267	Homo sapiens
Macaca_mulatta	ENSMMUG00000001727	100	99.6785	ENSG00000160563	100	99.6785	Homo sapiens
Macaca_mulatta	ENSMMUG00000001737	100	99.6787	ENSG00000128908	100	99.6787	Homo sapiens
Macaca_mulatta	ENSMMUG00000001748	100	99.0551	ENSG00000165025	100	99.0551	Homo sapiens
Macaca_mulatta	ENSMMUG00000001768	100	97.1831	ENSG00000204611	100	97.1831	Homo sapiens
Macaca_mulatta	ENSMMUG00000001814	100	99.1781	ENSG00000071282	100	99.1781	Homo sapiens
Macaca_mulatta	ENSMMUG00000001817	87.6984	84.5238	ENSG00000188290	100	96.3801	Homo sapiens
Macaca_mulatta	ENSMMUG00000001841	95.0954	85.5586	ENSG00000145391	95.3552	85.7924	Homo sapiens
Macaca_mulatta	ENSMMUG00000001844	97.555	96.8215	ENSG00000109819	100	99.2481	Homo sapiens
Macaca_mulatta	ENSMMUG00000001856	100	99.179	ENSG00000196419	100	99.179	Homo sapiens
Macaca_mulatta	ENSMMUG00000001861	99.835	98.8449	ENSG00000116044	100	99.0083	Homo sapiens
Macaca_mulatta	ENSMMUG00000001868	100	97.1319	ENSG00000074047	100	97.1319	Homo sapiens
Macaca_mulatta	ENSMMUG00000001906	100	99.2308	ENSG00000123066	100	99.2308	Homo sapiens
Macaca_mulatta	ENSMMUG00000001909	100	98.0485	ENSG00000111249	100	98.0485	Homo sapiens
Macaca_mulatta	ENSMMUG00000001919	99.2958	97.8873	ENSG00000134852	100	98.5816	Homo sapiens
Macaca_mulatta	ENSMMUG00000001929	100	97.3046	ENSG00000163435	100	97.3046	Homo sapiens
Macaca_mulatta	ENSMMUG00000001930	100	96.4029	ENSG00000198182	99.8563	96.2644	Homo sapiens
Macaca_mulatta	ENSMMUG00000001941	99.3827	97.2222	ENSG00000171604	100	97.8261	Homo sapiens
Macaca_mulatta	ENSMMUG00000001942	83.2891	83.0239	ENSG00000011258	100	99.6815	Homo sapiens
Macaca_mulatta	ENSMMUG00000001974	94.4578	94.3373	ENSG00000009307	98.2456	98.1203	Homo sapiens
Macaca_mulatta	ENSMMUG00000001976	91.7548	87.315	ENSG00000144852	100	95.1613	Homo sapiens
Macaca_mulatta	ENSMMUG00000001980	96.9977	96.9977	ENSG00000082701	100	100	Homo sapiens
Macaca_mulatta	ENSMMUG00000001997	100	94.4751	ENSG00000176009	100	94.4751	Homo sapiens
Macaca_mulatta	ENSMMUG00000001999	93.1343	90.1493	ENSG00000196267	100	96.7949	Homo sapiens
Macaca_mulatta	ENSMMUG00000002003	84.6995	84.6995	ENSG00000158773	100	100	Homo sapiens
Macaca_mulatta	ENSMMUG00000002023	100	98.927	ENSG00000156925	99.7859	98.7152	Homo sapiens
Macaca_mulatta	ENSMMUG00000002030	79.7853	78.1753	ENSG00000103510	97.3799	95.4148	Homo sapiens
Macaca_mulatta	ENSMMUG00000002042	94.8775	90.7572	ENSG00000196247	100	95.6573	Homo sapiens
Macaca_mulatta	ENSMMUG00000002047	84.6715	57.6642	ENSG00000041988	97.0711	66.1088	Homo sapiens
Macaca_mulatta	ENSMMUG00000002054	100	95.3125	ENSG00000172059	100	95.3125	Homo sapiens
Macaca_mulatta	ENSMMUG00000002066	88.378	83.7803	ENSG00000132600	100	94.7977	Homo sapiens
Macaca_mulatta	ENSMMUG00000002068	100	100	ENSG00000164758	100	100	Homo sapiens
Macaca_mulatta	ENSMMUG00000002079	99.8415	94.7702	ENSG00000136866	100	94.9206	Homo sapiens
Macaca_mulatta	ENSMMUG00000002100	100	99.8077	ENSG00000187098	98.8593	98.6692	Homo sapiens
Macaca_mulatta	ENSMMUG00000002125	100	94.9239	ENSG00000179528	99.4949	94.4444	Homo sapiens
Macaca_mulatta	ENSMMUG00000002127	100	99.6139	ENSG00000115289	100	99.6139	Homo sapiens
Macaca_mulatta	ENSMMUG00000002138	100	98.8048	ENSG00000115318	100	98.8048	Homo sapiens
Macaca_mulatta	ENSMMUG00000002145	98.1352	97.7855	ENSG00000077684	100	99.6437	Homo sapiens
Macaca_mulatta	ENSMMUG00000002173	97.6562	96.0938	ENSG00000133169	100	98.4	Homo sapiens
Macaca_mulatta	ENSMMUG00000002214	99.5181	97.5904	ENSG00000169252	100	98.063	Homo sapiens
Macaca_mulatta	ENSMMUG00000002224	99.0619	96.06	ENSG00000164985	99.6226	96.6038	Homo sapiens
Macaca_mulatta	ENSMMUG00000002236	100	100	ENSG00000136944	98.2587	98.2587	Homo sapiens
Macaca_mulatta	ENSMMUG00000002242	99.911	98.9324	ENSG00000085276	90.6376	89.7498	Homo sapiens
Macaca_mulatta	ENSMMUG00000002248	97.9167	91.8155	ENSG00000106991	100	93.769	Homo sapiens
Macaca_mulatta	ENSMMUG00000002270	97.4876	97.117	ENSG00000049618	99.7892	99.4098	Homo sapiens
Macaca_mulatta	ENSMMUG00000002278	100	97.9626	ENSG00000116017	99.3255	97.3019	Homo sapiens
Macaca_mulatta	ENSMMUG00000002286	100	99.4677	ENSG00000005339	100	99.4677	Homo sapiens
Macaca_mulatta	ENSMMUG00000002292	96.4824	90.7873	ENSG00000251192	100	94.0972	Homo sapiens
Macaca_mulatta	ENSMMUG00000002310	84.8057	76.8551	ENSG00000161551	98.9691	89.6907	Homo sapiens
Macaca_mulatta	ENSMMUG00000002315	99.64	97.4798	ENSG00000196132	98.7511	96.6102	Homo sapiens
Macaca_mulatta	ENSMMUG00000002346	100	99.3994	ENSG00000166477	100	99.3994	Homo sapiens
Macaca_mulatta	ENSMMUG00000002354	99.6176	97.3231	ENSG00000187607	100	97.6967	Homo sapiens
Macaca_mulatta	ENSMMUG00000002354	99.6176	97.3231	ENSG00000255104	100	97.6967	Homo sapiens
Macaca_mulatta	ENSMMUG00000002367	100	97.7401	ENSG00000172238	100	97.7401	Homo sapiens
Macaca_mulatta	ENSMMUG00000002368	89.1089	79.2079	ENSG00000110092	91.5254	81.3559	Homo sapiens
Macaca_mulatta	ENSMMUG00000002375	100	95.2772	ENSG00000011590	100	95.2772	Homo sapiens
Macaca_mulatta	ENSMMUG00000002381	99.9632	98.38	ENSG00000272333	100	98.4162	Homo sapiens
Macaca_mulatta	ENSMMUG00000002390	99.5227	98.0907	ENSG00000138073	100	98.5611	Homo sapiens
Macaca_mulatta	ENSMMUG00000002396	95.8333	91.8919	ENSG00000127081	99.8826	95.7747	Homo sapiens
Macaca_mulatta	ENSMMUG00000002401	100	98.1818	ENSG00000164105	100	98.1818	Homo sapiens
Macaca_mulatta	ENSMMUG00000002414	100	96.7967	ENSG00000130935	99.8609	96.662	Homo sapiens
Macaca_mulatta	ENSMMUG00000002420	96.028	94.6262	ENSG00000020633	99.0361	97.5904	Homo sapiens
Macaca_mulatta	ENSMMUG00000002428	91.4601	91.1846	ENSG00000048405	100	99.6988	Homo sapiens
Macaca_mulatta	ENSMMUG00000002432	96.2264	95.0943	ENSG00000135374	100	98.8235	Homo sapiens
Macaca_mulatta	ENSMMUG00000002434	100	99.7608	ENSG00000071243	100	99.7608	Homo sapiens
Macaca_mulatta	ENSMMUG00000002481	98.7624	97.7723	ENSG00000064393	99.9165	98.9149	Homo sapiens
Macaca_mulatta	ENSMMUG00000002485	89.9351	85.3896	ENSG00000177932	100	94.9458	Homo sapiens
Macaca_mulatta	ENSMMUG00000002495	100	96.0902	ENSG00000189144	100	96.0902	Homo sapiens
Macaca_mulatta	ENSMMUG00000002497	94.9714	93.9429	ENSG00000196453	100	98.917	Homo sapiens
Macaca_mulatta	ENSMMUG00000002506	100	95.4323	ENSG00000158805	99.8371	95.2769	Homo sapiens
Macaca_mulatta	ENSMMUG00000002523	99.9181	99.3448	ENSG00000141027	100	99.4262	Homo sapiens
Macaca_mulatta	ENSMMUG00000002537	93.0622	88.2775	ENSG00000137185	98.731	93.6548	Homo sapiens
Macaca_mulatta	ENSMMUG00000002554	100	99.403	ENSG00000183864	97.3837	96.8023	Homo sapiens
Macaca_mulatta	ENSMMUG00000002562	100	99.5902	ENSG00000156603	100	99.5902	Homo sapiens
Macaca_mulatta	ENSMMUG00000002569	100	95.2381	ENSG00000140464	100	95.2381	Homo sapiens
Macaca_mulatta	ENSMMUG00000002584	100	97.3118	ENSG00000178919	99.7319	97.0509	Homo sapiens
Macaca_mulatta	ENSMMUG00000002593	99.5683	95.9712	ENSG00000184205	99.8557	96.2482	Homo sapiens
Macaca_mulatta	ENSMMUG00000002613	100	98.9583	ENSG00000170549	100	98.9583	Homo sapiens
Macaca_mulatta	ENSMMUG00000002617	100	99.5595	ENSG00000135365	100	99.5595	Homo sapiens
Macaca_mulatta	ENSMMUG00000002637	99.7263	98.9964	ENSG00000275023	100	99.2681	Homo sapiens
Macaca_mulatta	ENSMMUG00000002652	100	98.587	ENSG00000122515	100	98.587	Homo sapiens
Macaca_mulatta	ENSMMUG00000002655	99.7821	94.5534	ENSG00000160949	99.7097	94.4848	Homo sapiens
Macaca_mulatta	ENSMMUG00000002656	98.048	95.5956	ENSG00000100207	99.949	97.449	Homo sapiens
Macaca_mulatta	ENSMMUG00000002660	91.8699	91.2195	ENSG00000177030	100	99.292	Homo sapiens
Macaca_mulatta	ENSMMUG00000002663	99.7159	84.0909	ENSG00000160973	96.1644	81.0959	Homo sapiens
Macaca_mulatta	ENSMMUG00000002686	96.129	90.0461	ENSG00000197579	99.8086	93.4928	Homo sapiens
Macaca_mulatta	ENSMMUG00000002689	100	99.4231	ENSG00000005302	99.8081	99.2322	Homo sapiens
Macaca_mulatta	ENSMMUG00000002690	100	99.2462	ENSG00000204335	100	99.2462	Homo sapiens
Macaca_mulatta	ENSMMUG00000002696	100	100	ENSG00000143614	100	100	Homo sapiens
Macaca_mulatta	ENSMMUG00000002728	100	98.8764	ENSG00000115274	100	98.8764	Homo sapiens
Macaca_mulatta	ENSMMUG00000002740	100	99.3421	ENSG00000164683	100	99.3421	Homo sapiens
Macaca_mulatta	ENSMMUG00000002753	100	99.2754	ENSG00000110693	100	99.2754	Homo sapiens
Macaca_mulatta	ENSMMUG00000002761	97.1505	95.1024	ENSG00000101126	99.0018	96.9147	Homo sapiens
Macaca_mulatta	ENSMMUG00000002774	100	99.3407	ENSG00000164749	100	99.3407	Homo sapiens
Macaca_mulatta	ENSMMUG00000002794	100	100	ENSG00000137947	98.7342	98.7342	Homo sapiens
Macaca_mulatta	ENSMMUG00000002797	31.0476	30.8571	ENSG00000140044	100	99.3865	Homo sapiens
Macaca_mulatta	ENSMMUG00000002810	85.0352	76.0563	ENSG00000124191	95.4545	85.3755	Homo sapiens
Macaca_mulatta	ENSMMUG00000002820	99.8139	97.2705	ENSG00000163946	96.3473	93.8922	Homo sapiens
Macaca_mulatta	ENSMMUG00000002867	100	99.7788	ENSG00000008197	100	99.7788	Homo sapiens
Macaca_mulatta	ENSMMUG00000002869	88.0952	85.9127	ENSG00000008196	96.5217	94.1304	Homo sapiens
Macaca_mulatta	ENSMMUG00000002879	95.99	95.99	ENSG00000104064	100	100	Homo sapiens
Macaca_mulatta	ENSMMUG00000002887	88.4211	71.7895	ENSG00000171116	99.2908	80.6147	Homo sapiens
Macaca_mulatta	ENSMMUG00000002887	88.4211	71.7895	ENSG00000268738	99.2908	80.6147	Homo sapiens
Macaca_mulatta	ENSMMUG00000002889	95.2518	90.3597	ENSG00000114861	97.7843	92.7622	Homo sapiens
Macaca_mulatta	ENSMMUG00000002889	95.2518	90.3597	ENSG00000285708	97.7843	92.7622	Homo sapiens
Macaca_mulatta	ENSMMUG00000002892	97.6793	94.7257	ENSG00000143171	100	96.9762	Homo sapiens
Macaca_mulatta	ENSMMUG00000002913	85.9005	81.6351	ENSG00000065717	97.5774	92.7322	Homo sapiens
Macaca_mulatta	ENSMMUG00000002926	100	99.3933	ENSG00000008838	100	99.3933	Homo sapiens
Macaca_mulatta	ENSMMUG00000002931	80.8642	75.3086	ENSG00000126351	95.8537	89.2683	Homo sapiens
Macaca_mulatta	ENSMMUG00000002933	100	98.2055	ENSG00000126368	99.8371	98.0456	Homo sapiens
Macaca_mulatta	ENSMMUG00000002990	99.118	97.6847	ENSG00000077150	99.8889	98.4444	Homo sapiens
Macaca_mulatta	ENSMMUG00000002991	96.2575	92.3653	ENSG00000085721	98.7711	94.7773	Homo sapiens
Macaca_mulatta	ENSMMUG00000002995	100	99.7143	ENSG00000122779	100	99.7143	Homo sapiens
Macaca_mulatta	ENSMMUG00000002997	99.1304	96.5217	ENSG00000178999	99.4186	96.8023	Homo sapiens
Macaca_mulatta	ENSMMUG00000003029	100	100	ENSG00000126457	100	100	Homo sapiens
Macaca_mulatta	ENSMMUG00000003073	97.8852	88.2679	ENSG00000196531	93.5515	84.36	Homo sapiens
Macaca_mulatta	ENSMMUG00000003086	99.5868	90.427	ENSG00000165684	98.4343	89.3805	Homo sapiens
Macaca_mulatta	ENSMMUG00000003090	100	98.0392	ENSG00000188620	100	98.0392	Homo sapiens
Macaca_mulatta	ENSMMUG00000003112	100	99.723	ENSG00000196767	100	99.723	Homo sapiens
Macaca_mulatta	ENSMMUG00000003119	100	99.0783	ENSG00000166164	100	99.0783	Homo sapiens
Macaca_mulatta	ENSMMUG00000003136	99.7573	99.5146	ENSG00000134046	100	99.7567	Homo sapiens
Macaca_mulatta	ENSMMUG00000003141	95.1579	93.2632	ENSG00000151702	100	98.0089	Homo sapiens
Macaca_mulatta	ENSMMUG00000003150	100	98.2495	ENSG00000196387	100	98.2495	Homo sapiens
Macaca_mulatta	ENSMMUG00000003162	100	98.6245	ENSG00000105647	99.8626	98.489	Homo sapiens
Macaca_mulatta	ENSMMUG00000003164	99.0625	97.6562	ENSG00000167491	100	98.5804	Homo sapiens
Macaca_mulatta	ENSMMUG00000003177	100	92.8144	ENSG00000261787	100	92.8144	Homo sapiens
Macaca_mulatta	ENSMMUG00000003187	100	100	ENSG00000164104	100	100	Homo sapiens
Macaca_mulatta	ENSMMUG00000003212	100	97.6134	ENSG00000104221	100	97.6134	Homo sapiens
Macaca_mulatta	ENSMMUG00000003218	69.2308	68.2692	ENSG00000152944	100	98.6111	Homo sapiens
Macaca_mulatta	ENSMMUG00000003237	66.0098	66.0098	ENSG00000115738	100	100	Homo sapiens
Macaca_mulatta	ENSMMUG00000003244	93.0909	90.1818	ENSG00000110777	100	96.875	Homo sapiens
Macaca_mulatta	ENSMMUG00000003248	97.281	93.3535	ENSG00000134480	99.6904	95.6656	Homo sapiens
Macaca_mulatta	ENSMMUG00000003249	100	99.6825	ENSG00000138738	100	99.6825	Homo sapiens
Macaca_mulatta	ENSMMUG00000003256	67.6275	64.9667	ENSG00000198046	100	96.0656	Homo sapiens
Macaca_mulatta	ENSMMUG00000003257	100	98.4183	ENSG00000198440	100	98.4183	Homo sapiens
Macaca_mulatta	ENSMMUG00000003261	100	99.7763	ENSG00000127152	100	99.7763	Homo sapiens
