Species	Ensembl ID	Coverage	Identity	Ortholog ID	Coverage	Identity	Ortholog Species
Mus_musculus	ENSMUSG00000000103	45.1737	12.87	ENSG00000188785	64.4037	18.3486	Homo sapiens
Mus_musculus	ENSMUSG00000000103	46.0746	13.3848	ENSG00000121406	55.9375	16.25	Homo sapiens
Mus_musculus	ENSMUSG00000000103	46.2033	12.6126	ENSG00000152454	57.2568	15.63	Homo sapiens
Mus_musculus	ENSMUSG00000000103	46.332	12.0978	ENSG00000269343	56.872	14.8499	Homo sapiens
Mus_musculus	ENSMUSG00000000103	46.8468	12.7413	ENSG00000131845	55.2352	15.0228	Homo sapiens
Mus_musculus	ENSMUSG00000000103	46.8468	14.157	ENSG00000180884	57.5949	17.4051	Homo sapiens
Mus_musculus	ENSMUSG00000000134	100	96.1538	ENSG00000068323	99.4783	95.6522	Homo sapiens
Mus_musculus	ENSMUSG00000000247	100	99.0148	ENSG00000106689	100	99.0148	Homo sapiens
Mus_musculus	ENSMUSG00000000275	98.7382	73.1861	ENSG00000121060	99.3651	73.6508	Homo sapiens
Mus_musculus	ENSMUSG00000000282	98.4772	92.7242	ENSG00000070444	100	94.1581	Homo sapiens
Mus_musculus	ENSMUSG00000000317	100	91.1392	ENSG00000161940	98.9562	90.1879	Homo sapiens
Mus_musculus	ENSMUSG00000000435	100	89.4118	ENSG00000111049	100	89.4118	Homo sapiens
Mus_musculus	ENSMUSG00000000440	94.0594	92.4753	ENSG00000132170	100	98.3158	Homo sapiens
Mus_musculus	ENSMUSG00000000441	100	97.6852	ENSG00000132155	97.006	94.7605	Homo sapiens
Mus_musculus	ENSMUSG00000000552	94.8186	91.1917	ENSG00000161642	100	96.1749	Homo sapiens
Mus_musculus	ENSMUSG00000000561	100	89.7661	ENSG00000116455	100	89.7661	Homo sapiens
Mus_musculus	ENSMUSG00000000567	100	97.2387	ENSG00000125398	99.6071	96.8566	Homo sapiens
Mus_musculus	ENSMUSG00000000568	99.7183	97.4648	ENSG00000138668	99.7183	97.4648	Homo sapiens
Mus_musculus	ENSMUSG00000000581	100	90.0709	ENSG00000197223	100	90.0709	Homo sapiens
Mus_musculus	ENSMUSG00000000690	100	97.7679	ENSG00000108511	100	97.7679	Homo sapiens
Mus_musculus	ENSMUSG00000000693	99.8674	92.7056	ENSG00000115318	100	92.8287	Homo sapiens
Mus_musculus	ENSMUSG00000000708	99.754	93.4809	ENSG00000114166	97.476	91.3462	Homo sapiens
Mus_musculus	ENSMUSG00000000731	98.0072	70.8333	ENSG00000160224	99.2661	71.7431	Homo sapiens
Mus_musculus	ENSMUSG00000000782	90.9308	85.4415	ENSG00000081059	99.2188	93.2292	Homo sapiens
Mus_musculus	ENSMUSG00000000823	96.4733	84.8692	ENSG00000196700	95.0673	83.6323	Homo sapiens
Mus_musculus	ENSMUSG00000000861	100	99.521	ENSG00000119866	100	99.521	Homo sapiens
Mus_musculus	ENSMUSG00000000902	100	100	ENSG00000099956	100	100	Homo sapiens
Mus_musculus	ENSMUSG00000000934	99.8314	73.8617	ENSG00000184428	98.5025	72.8785	Homo sapiens
Mus_musculus	ENSMUSG00000000938	97.8365	89.9038	ENSG00000253293	99.2683	91.2195	Homo sapiens
Mus_musculus	ENSMUSG00000000942	99.2982	79.2982	ENSG00000197576	88.4375	70.625	Homo sapiens
Mus_musculus	ENSMUSG00000001016	100	100	ENSG00000143621	100	100	Homo sapiens
Mus_musculus	ENSMUSG00000001017	99.5984	98.7952	ENSG00000160679	100	99.1936	Homo sapiens
Mus_musculus	ENSMUSG00000001065	99.5114	80.7818	ENSG00000158805	99.5114	80.7818	Homo sapiens
Mus_musculus	ENSMUSG00000001103	99.4737	62.6316	ENSG00000274529	99.4737	62.6316	Homo sapiens
Mus_musculus	ENSMUSG00000001134	100	91.0828	ENSG00000126756	92.8994	84.6154	Homo sapiens
Mus_musculus	ENSMUSG00000001156	96.4758	85.9031	ENSG00000059728	99.095	88.2353	Homo sapiens
Mus_musculus	ENSMUSG00000001225	99.8679	81.3738	ENSG00000091138	98.9529	80.6283	Homo sapiens
Mus_musculus	ENSMUSG00000001280	99.7439	95.5186	ENSG00000185591	99.2357	95.0318	Homo sapiens
Mus_musculus	ENSMUSG00000001288	98.9083	97.3799	ENSG00000172819	99.7797	98.2379	Homo sapiens
Mus_musculus	ENSMUSG00000001289	100	99.3506	ENSG00000123349	100	99.3506	Homo sapiens
Mus_musculus	ENSMUSG00000001418	100	78.7129	ENSG00000198715	99.5074	78.3251	Homo sapiens
Mus_musculus	ENSMUSG00000001419	99.8055	97.0817	ENSG00000116604	98.4645	95.7774	Homo sapiens
Mus_musculus	ENSMUSG00000001424	100	97.3626	ENSG00000197157	100	97.3626	Homo sapiens
Mus_musculus	ENSMUSG00000001436	99.2188	66.6016	ENSG00000173638	85.956	57.6988	Homo sapiens
Mus_musculus	ENSMUSG00000001444	99.8113	87.9245	ENSG00000073861	98.8785	87.1028	Homo sapiens
Mus_musculus	ENSMUSG00000001472	100	90.3846	ENSG00000141002	100	90.3846	Homo sapiens
Mus_musculus	ENSMUSG00000001493	99.6047	81.8182	ENSG00000005102	99.2126	81.4961	Homo sapiens
Mus_musculus	ENSMUSG00000001496	99.7312	98.1183	ENSG00000136352	92.5187	91.0224	Homo sapiens
Mus_musculus	ENSMUSG00000001497	99.7076	98.2456	ENSG00000198807	100	98.5337	Homo sapiens
Mus_musculus	ENSMUSG00000001504	99.3671	91.5612	ENSG00000170561	100	92.1444	Homo sapiens
Mus_musculus	ENSMUSG00000001510	100	97.9094	ENSG00000064195	100	97.9094	Homo sapiens
Mus_musculus	ENSMUSG00000001517	99.8679	80.317	ENSG00000111206	99.0826	79.6855	Homo sapiens
Mus_musculus	ENSMUSG00000001520	81.8519	62.963	ENSG00000053702	78.6477	60.4982	Homo sapiens
Mus_musculus	ENSMUSG00000001521	94.7826	69.1304	ENSG00000078246	98.6425	71.9457	Homo sapiens
Mus_musculus	ENSMUSG00000001524	99.784	98.7041	ENSG00000213780	100	98.9177	Homo sapiens
Mus_musculus	ENSMUSG00000001542	99.8435	90.6103	ENSG00000118985	99.6875	90.4688	Homo sapiens
Mus_musculus	ENSMUSG00000001552	100	98.3893	ENSG00000173801	100	98.3893	Homo sapiens
Mus_musculus	ENSMUSG00000001566	99.0099	89.3564	ENSG00000130675	99.7506	90.0249	Homo sapiens
Mus_musculus	ENSMUSG00000001655	100	98.7805	ENSG00000123364	99.3939	98.1818	Homo sapiens
Mus_musculus	ENSMUSG00000001656	100	97.6974	ENSG00000123388	100	97.6974	Homo sapiens
Mus_musculus	ENSMUSG00000001657	100	99.5868	ENSG00000037965	100	99.5868	Homo sapiens
Mus_musculus	ENSMUSG00000001661	100	100	ENSG00000197757	100	100	Homo sapiens
Mus_musculus	ENSMUSG00000001815	99.3684	94.5263	ENSG00000174279	99.1597	94.3277	Homo sapiens
Mus_musculus	ENSMUSG00000001819	100	94.3953	ENSG00000128714	98.8338	93.2945	Homo sapiens
Mus_musculus	ENSMUSG00000001823	100	86.5672	ENSG00000170178	99.2593	85.9259	Homo sapiens
Mus_musculus	ENSMUSG00000001911	100	98.9879	ENSG00000008441	98.4064	97.4104	Homo sapiens
Mus_musculus	ENSMUSG00000001988	99.3266	86.7003	ENSG00000130751	100	87.2881	Homo sapiens
Mus_musculus	ENSMUSG00000002028	99.8235	91.2254	ENSG00000118058	99.6727	91.0876	Homo sapiens
Mus_musculus	ENSMUSG00000002052	100	98.0881	ENSG00000109111	100	98.0881	Homo sapiens
Mus_musculus	ENSMUSG00000002057	100	86.1111	ENSG00000109101	100	86.1111	Homo sapiens
Mus_musculus	ENSMUSG00000002068	99.7549	79.1667	ENSG00000105173	99.2683	78.7805	Homo sapiens
Mus_musculus	ENSMUSG00000002108	100	91.9101	ENSG00000025434	99.5526	91.4989	Homo sapiens
Mus_musculus	ENSMUSG00000002111	99.2647	87.8676	ENSG00000066336	100	88.5185	Homo sapiens
Mus_musculus	ENSMUSG00000002147	100	86.4994	ENSG00000166888	98.8194	85.4782	Homo sapiens
Mus_musculus	ENSMUSG00000002249	93.5484	89.6774	ENSG00000007866	100	95.8621	Homo sapiens
Mus_musculus	ENSMUSG00000002250	100	92.5	ENSG00000112033	99.7732	92.2903	Homo sapiens
Mus_musculus	ENSMUSG00000002265	90.625	64.5833	ENSG00000198300	93.136	66.3728	Homo sapiens
Mus_musculus	ENSMUSG00000002307	97.7027	72.1622	ENSG00000204209	97.7027	72.1622	Homo sapiens
Mus_musculus	ENSMUSG00000002325	83.0107	58.9247	ENSG00000213928	98.2188	69.7201	Homo sapiens
Mus_musculus	ENSMUSG00000002393	99.7436	95.1282	ENSG00000160113	96.2871	91.8317	Homo sapiens
Mus_musculus	ENSMUSG00000002409	91.2917	88.8244	ENSG00000105204	100	97.2973	Homo sapiens
Mus_musculus	ENSMUSG00000002428	100	84.0479	ENSG00000071794	99.4053	83.5481	Homo sapiens
Mus_musculus	ENSMUSG00000002455	100	98.2997	ENSG00000101161	100	98.2997	Homo sapiens
Mus_musculus	ENSMUSG00000002524	99.1135	97.8723	ENSG00000179950	100	98.7478	Homo sapiens
Mus_musculus	ENSMUSG00000002578	85.277	80.758	ENSG00000123411	100	94.7009	Homo sapiens
Mus_musculus	ENSMUSG00000002603	100	90	ENSG00000105329	100	90	Homo sapiens
Mus_musculus	ENSMUSG00000002658	100	93.1102	ENSG00000125651	98.2592	91.4894	Homo sapiens
Mus_musculus	ENSMUSG00000002679	100	95.1219	ENSG00000133997	100	95.1219	Homo sapiens
Mus_musculus	ENSMUSG00000002748	99.7972	91.7512	ENSG00000009954	99.528	91.5037	Homo sapiens
Mus_musculus	ENSMUSG00000002812	99.8426	95.1219	ENSG00000177731	100	95.2719	Homo sapiens
Mus_musculus	ENSMUSG00000002881	99.7942	92.7984	ENSG00000138386	99.5893	92.6078	Homo sapiens
Mus_musculus	ENSMUSG00000002968	93.0087	83.1461	ENSG00000104973	99.7323	89.1566	Homo sapiens
Mus_musculus	ENSMUSG00000002983	99.4624	89.7849	ENSG00000104856	95.8549	86.5285	Homo sapiens
Mus_musculus	ENSMUSG00000002996	97.7186	92.9658	ENSG00000105856	100	95.1362	Homo sapiens
Mus_musculus	ENSMUSG00000003031	100	87.3096	ENSG00000111276	99.4949	86.8687	Homo sapiens
Mus_musculus	ENSMUSG00000003032	98.5507	90.6832	ENSG00000136826	99.3737	91.4405	Homo sapiens
Mus_musculus	ENSMUSG00000003051	94.6292	83.1202	ENSG00000163435	99.7305	87.6011	Homo sapiens
Mus_musculus	ENSMUSG00000003119	99.9326	91.7116	ENSG00000167258	99.5302	91.3423	Homo sapiens
Mus_musculus	ENSMUSG00000003135	100	96.4356	ENSG00000158435	99.0196	95.4902	Homo sapiens
Mus_musculus	ENSMUSG00000003154	99.823	91.6814	ENSG00000065970	98.2578	90.2439	Homo sapiens
Mus_musculus	ENSMUSG00000003184	100	71.599	ENSG00000126456	98.1265	70.2576	Homo sapiens
Mus_musculus	ENSMUSG00000003233	99.7215	97.9109	ENSG00000161202	100	98.1844	Homo sapiens
Mus_musculus	ENSMUSG00000003282	100	95.5912	ENSG00000181690	99.8	95.4	Homo sapiens
Mus_musculus	ENSMUSG00000003283	100	89.8855	ENSG00000101336	99.6198	89.5437	Homo sapiens
Mus_musculus	ENSMUSG00000003382	99.4152	85.77	ENSG00000117036	99.6094	85.9375	Homo sapiens
Mus_musculus	ENSMUSG00000003423	100	80.3448	ENSG00000104872	100	80.3448	Homo sapiens
Mus_musculus	ENSMUSG00000003435	99.9076	97.8743	ENSG00000196235	99.448	97.4241	Homo sapiens
Mus_musculus	ENSMUSG00000003437	99.2523	98.1308	ENSG00000006712	100	98.8701	Homo sapiens
Mus_musculus	ENSMUSG00000003444	100	92.4623	ENSG00000063322	99.5	92	Homo sapiens
Mus_musculus	ENSMUSG00000003545	100	95.858	ENSG00000125740	100	95.858	Homo sapiens
Mus_musculus	ENSMUSG00000003575	99.5238	90.7936	ENSG00000105662	98.8959	90.2208	Homo sapiens
Mus_musculus	ENSMUSG00000003680	98.8764	92.6164	ENSG00000162227	99.0354	92.7653	Homo sapiens
Mus_musculus	ENSMUSG00000003778	92.2432	86.2683	ENSG00000112983	71.2551	66.6397	Homo sapiens
Mus_musculus	ENSMUSG00000003814	100	94.4712	ENSG00000179218	99.7602	94.2446	Homo sapiens
Mus_musculus	ENSMUSG00000003847	99.549	92.3969	ENSG00000102908	99.7418	92.5759	Homo sapiens
Mus_musculus	ENSMUSG00000003868	100	99.568	ENSG00000183207	100	99.568	Homo sapiens
Mus_musculus	ENSMUSG00000003923	100	62.1399	ENSG00000108064	98.7805	61.3821	Homo sapiens
Mus_musculus	ENSMUSG00000003929	82.1092	38.9831	ENSG00000257446	82.1092	38.9831	Homo sapiens
Mus_musculus	ENSMUSG00000003929	98.4934	47.081	ENSG00000196757	70.4852	33.6927	Homo sapiens
Mus_musculus	ENSMUSG00000003949	100	97.6271	ENSG00000108924	100	97.6271	Homo sapiens
Mus_musculus	ENSMUSG00000003992	100	99.723	ENSG00000145687	100	99.723	Homo sapiens
Mus_musculus	ENSMUSG00000004040	100	99.8701	ENSG00000168610	100	99.8701	Homo sapiens
Mus_musculus	ENSMUSG00000004043	95.1067	85.9473	ENSG00000126561	95.466	86.272	Homo sapiens
Mus_musculus	ENSMUSG00000004044	99.4898	92.602	ENSG00000177469	100	93.0769	Homo sapiens
Mus_musculus	ENSMUSG00000004069	100	87.5	ENSG00000103423	100	87.5	Homo sapiens
Mus_musculus	ENSMUSG00000004071	100	94.2308	ENSG00000089486	100	94.2308	Homo sapiens
Mus_musculus	ENSMUSG00000004099	98.7037	78.0864	ENSG00000130816	97.9779	77.5123	Homo sapiens
Mus_musculus	ENSMUSG00000004151	100	97.9036	ENSG00000006468	100	97.9036	Homo sapiens
Mus_musculus	ENSMUSG00000004221	95.814	84.4186	ENSG00000269335	98.3294	86.6348	Homo sapiens
Mus_musculus	ENSMUSG00000004231	94.4712	93.5096	ENSG00000075891	99.7462	98.731	Homo sapiens
Mus_musculus	ENSMUSG00000004263	99.8298	93.9574	ENSG00000111676	98.5714	92.7731	Homo sapiens
Mus_musculus	ENSMUSG00000004359	99.5868	67.7686	ENSG00000166211	97.1774	66.129	Homo sapiens
Mus_musculus	ENSMUSG00000004500	91.0806	63.1218	ENSG00000249471	97.6103	67.6471	Homo sapiens
Mus_musculus	ENSMUSG00000004500	93.6535	67.41	ENSG00000083812	98.7342	71.0669	Homo sapiens
Mus_musculus	ENSMUSG00000004535	96.3145	84.6437	ENSG00000106052	99.3663	87.3257	Homo sapiens
Mus_musculus	ENSMUSG00000004637	100	93.7198	ENSG00000186153	100	93.7198	Homo sapiens
Mus_musculus	ENSMUSG00000004661	96.831	84.6831	ENSG00000179361	98.2143	85.8929	Homo sapiens
Mus_musculus	ENSMUSG00000004698	99.9063	92.2212	ENSG00000048052	99.7194	92.0486	Homo sapiens
Mus_musculus	ENSMUSG00000004815	99.5717	81.2634	ENSG00000145214	98.7261	80.5732	Homo sapiens
Mus_musculus	ENSMUSG00000004842	91.7981	87.6972	ENSG00000064835	100	95.5326	Homo sapiens
Mus_musculus	ENSMUSG00000004872	100	98.7603	ENSG00000135903	100	98.7603	Homo sapiens
Mus_musculus	ENSMUSG00000004897	100	89.4515	ENSG00000143321	98.75	88.3333	Homo sapiens
Mus_musculus	ENSMUSG00000004934	98.8166	89.3491	ENSG00000105229	98.2353	88.8235	Homo sapiens
Mus_musculus	ENSMUSG00000005148	99.1031	91.4798	ENSG00000102554	96.7177	89.2779	Homo sapiens
Mus_musculus	ENSMUSG00000005198	100	99.8985	ENSG00000181222	100	99.8985	Homo sapiens
Mus_musculus	ENSMUSG00000005267	99.2095	83.2675	ENSG00000141040	98.9488	83.0486	Homo sapiens
Mus_musculus	ENSMUSG00000005373	98.3796	81.0185	ENSG00000009950	99.7653	82.1596	Homo sapiens
Mus_musculus	ENSMUSG00000005413	99.654	81.6609	ENSG00000100292	100	81.9444	Homo sapiens
Mus_musculus	ENSMUSG00000005442	99.8008	92.4303	ENSG00000079432	99.5232	92.1732	Homo sapiens
Mus_musculus	ENSMUSG00000005470	100	91.5842	ENSG00000105011	100	91.5842	Homo sapiens
Mus_musculus	ENSMUSG00000005483	100	95.5882	ENSG00000132002	100	95.5882	Homo sapiens
Mus_musculus	ENSMUSG00000005503	97.8365	92.3077	ENSG00000106038	100	94.3489	Homo sapiens
Mus_musculus	ENSMUSG00000005534	99.8542	95.1895	ENSG00000171105	99.1317	94.5007	Homo sapiens
Mus_musculus	ENSMUSG00000005566	99.5204	94.0048	ENSG00000130726	99.4012	93.8922	Homo sapiens
Mus_musculus	ENSMUSG00000005583	96.0744	91.5289	ENSG00000081189	98.3087	93.6575	Homo sapiens
Mus_musculus	ENSMUSG00000005609	99.8295	97.6982	ENSG00000198730	99.8295	97.6982	Homo sapiens
Mus_musculus	ENSMUSG00000005621	99.7623	88.1141	ENSG00000166716	99.3686	87.7664	Homo sapiens
Mus_musculus	ENSMUSG00000005656	100	99.5074	ENSG00000129515	100	99.5074	Homo sapiens
Mus_musculus	ENSMUSG00000005677	97.2067	72.6257	ENSG00000143257	100	74.7126	Homo sapiens
Mus_musculus	ENSMUSG00000005698	98.7772	97.962	ENSG00000102974	100	99.1747	Homo sapiens
Mus_musculus	ENSMUSG00000005718	100	97.6331	ENSG00000090447	100	97.6331	Homo sapiens
Mus_musculus	ENSMUSG00000005774	91.4894	73.4043	ENSG00000143390	97.7273	78.4091	Homo sapiens
Mus_musculus	ENSMUSG00000005836	100	90.1528	ENSG00000141448	98.9916	89.2437	Homo sapiens
Mus_musculus	ENSMUSG00000005886	100	94.3912	ENSG00000140396	99.8634	94.2623	Homo sapiens
Mus_musculus	ENSMUSG00000005893	94.7536	93.1637	ENSG00000177463	100	98.3222	Homo sapiens
Mus_musculus	ENSMUSG00000005897	99.8305	89.4915	ENSG00000120798	97.6783	87.5622	Homo sapiens
Mus_musculus	ENSMUSG00000005917	99.7183	97.1831	ENSG00000115507	100	97.4576	Homo sapiens
Mus_musculus	ENSMUSG00000006005	96.956	91.2382	ENSG00000047410	99.7461	93.8637	Homo sapiens
Mus_musculus	ENSMUSG00000006050	94.3966	79.3103	ENSG00000213523	97.7679	82.1429	Homo sapiens
Mus_musculus	ENSMUSG00000006215	100	92.9471	ENSG00000116809	98.8792	91.9054	Homo sapiens
Mus_musculus	ENSMUSG00000006270	98.8166	95.2663	ENSG00000148704	100	96.4072	Homo sapiens
Mus_musculus	ENSMUSG00000006307	99.265	90.2977	ENSG00000272333	99.4843	90.4972	Homo sapiens
Mus_musculus	ENSMUSG00000006310	99.3548	72.043	ENSG00000011590	94.8665	68.7885	Homo sapiens
Mus_musculus	ENSMUSG00000006311	99.403	69.2537	ENSG00000105672	97.3684	67.8363	Homo sapiens
Mus_musculus	ENSMUSG00000006362	99.1936	88.3871	ENSG00000129993	94.1807	83.9204	Homo sapiens
Mus_musculus	ENSMUSG00000006392	100	96.6418	ENSG00000159479	100	96.6418	Homo sapiens
Mus_musculus	ENSMUSG00000006456	100	98.3558	ENSG00000239306	100	98.3558	Homo sapiens
Mus_musculus	ENSMUSG00000006527	100	89.1078	ENSG00000163935	99.6536	88.7991	Homo sapiens
Mus_musculus	ENSMUSG00000006586	95.1987	94.5364	ENSG00000079102	99.6534	98.9601	Homo sapiens
Mus_musculus	ENSMUSG00000006587	100	74.216	ENSG00000185669	98.2877	72.9452	Homo sapiens
Mus_musculus	ENSMUSG00000006599	98.915	96.2025	ENSG00000110768	99.8175	97.0803	Homo sapiens
Mus_musculus	ENSMUSG00000006642	100	78.9474	ENSG00000163792	97.6636	77.1028	Homo sapiens
Mus_musculus	ENSMUSG00000006705	100	96.1009	ENSG00000160199	100	96.1009	Homo sapiens
Mus_musculus	ENSMUSG00000006715	100	78.6408	ENSG00000112312	98.5646	77.512	Homo sapiens
Mus_musculus	ENSMUSG00000006920	99.6	97.4667	ENSG00000108799	100	97.8581	Homo sapiens
Mus_musculus	ENSMUSG00000006932	100	99.872	ENSG00000168036	100	99.872	Homo sapiens
Mus_musculus	ENSMUSG00000007415	99.2481	93.609	ENSG00000157259	98.1413	92.5651	Homo sapiens
Mus_musculus	ENSMUSG00000007670	99.8663	98.262	ENSG00000088247	100	98.3936	Homo sapiens
Mus_musculus	ENSMUSG00000007805	100	100	ENSG00000233608	100	100	Homo sapiens
Mus_musculus	ENSMUSG00000007812	90.0185	73.3826	ENSG00000197343	99.1853	80.8554	Homo sapiens
Mus_musculus	ENSMUSG00000007815	100	99.4819	ENSG00000067560	100	99.4819	Homo sapiens
Mus_musculus	ENSMUSG00000007817	99.347	97.5746	ENSG00000108175	99.8126	98.0319	Homo sapiens
Mus_musculus	ENSMUSG00000007872	100	96.6387	ENSG00000117318	100	96.6387	Homo sapiens
Mus_musculus	ENSMUSG00000007880	99.6065	96.2833	ENSG00000117713	99.6937	96.3676	Homo sapiens
Mus_musculus	ENSMUSG00000007946	100	98.2143	ENSG00000165462	98.5916	96.831	Homo sapiens
Mus_musculus	ENSMUSG00000008136	100	92.1147	ENSG00000115641	100	92.1147	Homo sapiens
Mus_musculus	ENSMUSG00000008193	91.9014	76.0563	ENSG00000142539	65.7431	54.4081	Homo sapiens
Mus_musculus	ENSMUSG00000008193	91.9014	78.169	ENSG00000269404	99.6183	84.7328	Homo sapiens
Mus_musculus	ENSMUSG00000008305	98.4615	96.4103	ENSG00000196781	99.7403	97.6623	Homo sapiens
Mus_musculus	ENSMUSG00000008393	99.3243	96.6216	ENSG00000153048	100	97.2789	Homo sapiens
Mus_musculus	ENSMUSG00000008398	99.511	91.9315	ENSG00000111145	100	92.3833	Homo sapiens
Mus_musculus	ENSMUSG00000008496	100	97.7702	ENSG00000028277	93.4295	91.3462	Homo sapiens
Mus_musculus	ENSMUSG00000008575	86.6667	84.9123	ENSG00000147862	100	97.9757	Homo sapiens
Mus_musculus	ENSMUSG00000008730	100	97.686	ENSG00000163349	100	97.686	Homo sapiens
Mus_musculus	ENSMUSG00000008855	98.1267	93.6664	ENSG00000108840	98.0392	93.5829	Homo sapiens
Mus_musculus	ENSMUSG00000008976	100	96.0352	ENSG00000154727	100	96.0352	Homo sapiens
Mus_musculus	ENSMUSG00000009079	99.0923	96.9743	ENSG00000182944	99.8476	97.7134	Homo sapiens
Mus_musculus	ENSMUSG00000009097	98.9754	91.8033	ENSG00000184058	95.8333	88.8889	Homo sapiens
Mus_musculus	ENSMUSG00000009248	73.384	54.3726	ENSG00000183734	100	74.0933	Homo sapiens
Mus_musculus	ENSMUSG00000009406	99.5338	85.3147	ENSG00000126767	99.7664	85.514	Homo sapiens
Mus_musculus	ENSMUSG00000009471	100	88.6792	ENSG00000129152	99.375	88.125	Homo sapiens
Mus_musculus	ENSMUSG00000009555	100	98.6559	ENSG00000136807	100	98.6559	Homo sapiens
Mus_musculus	ENSMUSG00000009569	99.45	84.418	ENSG00000186260	98.7261	83.8035	Homo sapiens
Mus_musculus	ENSMUSG00000009575	100	97.9058	ENSG00000094916	100	97.9058	Homo sapiens
Mus_musculus	ENSMUSG00000009596	78.1316	45.0106	ENSG00000102387	97.8723	56.383	Homo sapiens
Mus_musculus	ENSMUSG00000009640	99.7863	97.8633	ENSG00000178028	100	98.0728	Homo sapiens
Mus_musculus	ENSMUSG00000009733	98.2178	92.0792	ENSG00000135457	98.8048	92.6295	Homo sapiens
Mus_musculus	ENSMUSG00000009734	97.6452	92.1507	ENSG00000106536	86.3889	81.5278	Homo sapiens
Mus_musculus	ENSMUSG00000009739	100	88.1944	ENSG00000184271	94.2717	83.1424	Homo sapiens
Mus_musculus	ENSMUSG00000009741	100	94.0741	ENSG00000153560	100	94.0741	Homo sapiens
Mus_musculus	ENSMUSG00000009900	100	96.0227	ENSG00000154342	100	96.0227	Homo sapiens
Mus_musculus	ENSMUSG00000010047	100	82.0296	ENSG00000068001	100	82.0296	Homo sapiens
Mus_musculus	ENSMUSG00000010175	100	98.3718	ENSG00000117707	100	98.3718	Homo sapiens
Mus_musculus	ENSMUSG00000010376	100	98.7654	ENSG00000129559	100	98.7654	Homo sapiens
Mus_musculus	ENSMUSG00000010461	100	96.5571	ENSG00000112319	100	96.5571	Homo sapiens
Mus_musculus	ENSMUSG00000010476	100	98.1544	ENSG00000108001	94.7536	93.0048	Homo sapiens
Mus_musculus	ENSMUSG00000010505	95.6373	87.2541	ENSG00000196132	99.7324	90.9902	Homo sapiens
Mus_musculus	ENSMUSG00000011158	100	89.7929	ENSG00000185024	99.8523	89.6603	Homo sapiens
Mus_musculus	ENSMUSG00000011267	99.3258	66.5169	ENSG00000170684	93.0526	62.3158	Homo sapiens
Mus_musculus	ENSMUSG00000011349	98.6487	80.5405	ENSG00000142025	99.455	81.1989	Homo sapiens
Mus_musculus	ENSMUSG00000011427	82.4134	41.8485	ENSG00000197050	93.314	47.3837	Homo sapiens
Mus_musculus	ENSMUSG00000011837	92.2006	59.61	ENSG00000104976	99.1018	64.0719	Homo sapiens
Mus_musculus	ENSMUSG00000011960	99.8619	90.1934	ENSG00000129315	99.5868	89.9449	Homo sapiens
Mus_musculus	ENSMUSG00000012076	100	99.6904	ENSG00000100916	100	99.6904	Homo sapiens
Mus_musculus	ENSMUSG00000012114	98.2256	91.0013	ENSG00000099917	98.3503	91.1168	Homo sapiens
Mus_musculus	ENSMUSG00000012350	100	93.6667	ENSG00000135373	100	93.6667	Homo sapiens
